,ID3ROG3,Latitude,Longitude
11168,16100NG,13.76508005,2.141650013
11169,10122NI,6.29706,8.63775
11170,10133NI,6.90321,10.86266
11171,10137NI,4.81844,6.62882
11172,10148NI,10.66987,5.98961
11173,10152NI,10.98943,5.57579
11174,12404NI,9.99696,7.45933
11175,10160NI,7.6352,6.11494
11176,12328NI,9.89058,9.0808
11177,10172NI,7.9072,7.75549
11178,10179NI,5.82803,8.18174
11179,10188NI,5.77711,8.04895
11180,10191NI,7.73057,5.83624
11181,10220NI,8.59024,8.76307
11182,14007NI,7.62472,5.79991
11183,10228NI,7.5942,5.90834
11184,10229NI,5.58315,8.10739
11185,20752NI,7.4088,6.3389
11186,10232NI,6.917688,9.998372
11187,10241NI,8.37154,8.56225
11188,10251NI,6.59155,9.00384
11189,10266NI,10.32097,8.66024
11190,10308NI,9.31053,10.83297
11191,10283NI,7.07559,10.78192
11192,10305NI,4.91512,7.58154
11193,19304NI,6.66383,11.10918
11194,10320NI,9.37566,9.41746
11195,21988NI,9.21,8.5
11196,13017NI,9.074709,7.478149
11197,15152NI,9.075371,7.498222
11198,10439NI,9.01644,8.61198
11199,19551NI,9.35656,7.40202
11200,11357NI,10.87432,4.41689
11201,10467NI,10.09024,5.4173
11202,10474NI,9.72847,8.61504
11203,12565NI,9.80896,8.26782
11204,15591NI,9.91833,4.80054
11205,15595NI,10.80201,5.26265
11206,10502NI,9.86516,11.33029
11207,21005NI,6.684493,3.204266
11208,10518NI,7.66481,5.96912
11209,10525NI,9.15824,8.59602
11210,10532NI,4.67351,7.30245
11211,10533NI,10.77121,5.74316
11212,10546NI,9.46397,12.03216
11213,10547NI,9.790095278,10.04581871
11214,10548NI,12.66812,10.75461
11215,14926NI,12.22825,14.06014
11216,12435NI,9.81936,7.96143
11217,10596NI,5.26676,8.26279
11218,18836NI,9.52656,11.30323
11219,10646NI,11.8088,5.06036
11220,10655NI,9.57195,11.20648
11221,12327NI,9.79328212,10.0495806
11222,10686NI,10.78166,4.63488
11223,10691NI,10.92815,9.81482
11224,10692NI,11.92985,13.11309
11225,14585NI,8.03341,7.11307
11226,10700NI,10.25548,6.75143
11227,20928NI,10.133254,6.022958
11228,10714NI,9.44907,12.67525
11229,10534NI,9.3062,3.36795
11230,10729NI,6.82287,10.94158
11231,10738NI,10.2074,6.62302
11232,13692NI,6.53755,9.48413
11233,10762NI,9.38783,7.61109
11234,10769NI,6.733,8.84895
11235,21989NI,9.2,9.46
11236,10811NI,9.64959,8.81629
11237,10816NI,7.01637,9.76679
11238,10821NI,6.62134,9.17589
11239,10836NI,9.38,3.53
11240,21980NI,9.58,9.58
11241,10847NI,9.21561,11.8954
11242,10857NI,10.29255,8.20084
11243,10884NI,7.02258,10.75741
11244,19514NI,10.18604,12.93572
11245,11046NI,9.61528,3.77149
11246,10907NI,10.71271,3.90969
11247,10911NI,6.27163,8.98153
11248,10914NI,11.00461,10.94364
11249,10903NI,9.49693,10.10701
11250,15003NI,10.52186,4.56929
11251,11140NI,6.640302108,3.614620195
11252,21990NI,9.21,8.53
11253,10981NI,13.111357,13.840007
11254,10992NI,7.257721,9.974464
11255,11010NI,6.45034,9.35663
11256,11022NI,10.53032,12.19691
11257,11023NI,9.491,11.07138
11258,19553NI,10.52539,10.3308
11259,18900NI,7.01163,10.86282
11260,11039NI,9.91074,4.39929
11261,11815NI,11.07611768,9.566928236
11262,11078NI,9.00924,9.16071
11263,11083NI,9.055879,7.462063
11264,11303NI,9.62998,11.67188
11265,11298NI,8.18573,11.61626
11266,11569NI,7.32455,11.66966
11267,11299NI,7.93134,10.97542
11268,19089NI,10.12523,8.74492
11269,11313NI,9.97725,8.48282
11270,11349NI,9.20563,9.32533
11271,11364NI,10.3561,8.8463
11272,11387NI,11.13134,13.81937
11273,11411NI,8.86239,10.8183
11274,18814NI,9.54839,8.05947
11275,11460NI,10.27627,13.34723
11276,11463NI,9.64565,11.43022
11277,12973NI,8.62332,12.15336
11278,19007NI,6.49997,3.16664
11279,11521NI,4.5871,7.50091
11280,11523NI,4.73602,6.80876
11281,11533NI,11.66664,3.67093
11282,11536NI,10.63082,10.43953
11283,19366NI,10.10411,11.97687
11284,19637NI,9.65873,4.21068
11285,11542NI,11.05867,13.77293
11286,11570NI,11.17058,9.32528
11287,11591NI,10.23001,7.96119
11288,11592NI,5.52486,8.26337
11289,11605NI,8.6308,11.98746
11290,11630NI,9.788170468,10.05026402
11291,11631NI,10.02923,9.11518
11292,21579NI,9.9309,5.5983
11293,21578NI,11.09879,5.25112
11294,11643NI,10.50328,8.18919
11295,11511NI,9.94669,9.51728
11296,11664NI,12.84551,11.17921
11297,13156NI,9.12989,7.76819
11298,10157NI,7.07818,10.62999
11299,12188NI,7.90651,6.79216
11300,11712NI,4.82994,8.0149
11301,11714NI,6.32747,5.81659
11302,11715NI,4.61707,8.28401
11303,11717NI,4.98708,8.39777
11304,11718NI,5.92717,8.35646
11305,21562NI,8.47107,6.94359
11306,21827NI,9.17,5.3
11307,11721NI,8.71666,8.47174
11308,11724NI,7.480840296,5.592860439
11309,11728NI,5.53316,8.62551
11310,11730NI,6.43009,8.55726
11311,11731NI,4.75737,7.88717
11312,11732NI,5.15111,8.13564
11313,11734NI,6.82903,8.84039
11314,11735NI,5.04636,6.53711
11315,11738NI,4.73082,7.26792
11316,11743NI,8.25033,7.95968
11317,11747NI,7.08084,5.83903
11318,11762NI,5.15636,6.37292
11319,19640NI,7.15458,6.06592
11320,11144NI,4.69566,8.22432
11321,11146NI,5.01814,6.31271
11322,11152NI,5.19346,6.05057
11323,11153NI,6.53417,6.36564
11324,10174NI,7.725759,9.869254
11325,11159NI,4.78536,7.9762
11326,16015NI,7.09494,6.47017
11327,11162NI,7.75983,9.44541
11328,11166NI,6.4576,9.50811
11329,11169NI,7.834669,3.936058
11330,11172NI,6.630708213,8.060214876
11331,11182NI,9.250715,12.45534
11332,10632NI,10.272904,13.510404
11333,11181NI,10.34231,13.39005
11334,11186NI,7.54236,10.50585
11335,15175NI,9.088573,7.473144
11336,11212NI,9.64898,8.69705
11337,11213NI,10.37008,12.77817
11338,11234NI,9.065799,7.495543
11339,11774NI,8.25594,10.77794
11340,10949NI,13.05176465,5.225382563
11341,11784NI,9.59371,9.22401
11342,11785NI,9.49721,9.30093
11343,11788NI,10.29015,12.65129
11344,11795NI,8.70738,7.49367
11345,11806NI,10.14004,10.27173
11346,20929NI,11.075936,9.569852
11347,11553NI,8.99859,6.37594
11348,19809NI,9.44486,8.76095
11349,11839NI,10.43425,7.00147
11350,15916NI,8.5227,7.04133
11351,11850NI,6.01967,7.98951
11352,11855NI,10.34093,9.64937
11353,11862NI,8.88389,11.91051
11354,11867NI,10.43907,10.12063
11355,11871NI,9.061498,7.471442
11356,11873NI,10.53915,9.81563
11357,11883NI,7.11785,5.95638
11358,11908NI,11.20317,13.8627
11359,11915NI,8.76359,9.75246
11360,11919NI,4.61581,7.34957
11361,12004NI,11.85418841,3.652825242
11362,11969NI,10.52346,9.73029
11363,11970NI,10.195,13.3564
11364,11971NI,10.12209,12.53781
11365,11972NI,11.10488,13.78992
11366,11993NI,6.45833,2.9173
11367,20329NI,8.413479,6.718629
11368,12001NI,10.36744,8.42827
11369,12005NI,10.16203,6.80453
11370,12008NI,9.87897,10.14627
11371,12014NI,10.30506,9.11601
11372,20571NI,9.755573,9.551448
11373,12015NI,8.81292,7.78713
11374,12021NI,9.43903,11.20882
11375,21991NI,10.06,9.06
11376,12022NI,10.41134,9.23763
11377,12165NI,9.40493,7.96448
11378,12057NI,9.07834,7.465437
11379,12051NI,9.067111,7.463415
11380,11345NI,9.055232,7.489517
11381,12070NI,11.98635987,8.510117137
11382,12077NI,10.94448,13.68037
11383,19555NI,9.79922,10.93114
11384,12123NI,9.05825,8.98192
11385,12164NI,10.527428,13.366925
11386,12169NI,4.47893,7.23165
11387,12170NI,4.598,8.16285
11388,12171NI,5.11529,7.81952
11389,19552NI,7.43173,6.09246
11390,19669NI,9.71102,8.98799
11391,12175NI,7.16805,10.3343
11392,12180NI,5.21047,8.0779
11393,12182NI,7.19139,7.71261
11394,18379NI,7.192789657,7.720916937
11395,18380NI,7.192210037,7.719929667
11396,12183NI,10.2169,7.78058
11397,12186NI,7.33054,7.16637
11398,12189NI,4.62705,7.23441
11399,12190NI,6.98806,8.22457
11400,19516NI,7.10994,6.07661
11401,20759NI,7.0129,6.0956
11402,11281NI,5.29316,5.57336
11403,13953NI,4.61629,7.44958
11404,11043NI,5.38661,6.52359
11405,15024NI,4.52271,6.27541
11406,12197NI,6.36255,6.31314
11407,12199NI,4.55908,7.98199
11408,12202NI,7.05177,6.16792
11409,12203NI,10.28592,7.82654
11410,12204NI,10.17042,7.87788
11411,12206NI,5.04542,6.84791
11412,12207NI,6.324682655,8.113146357
11413,12216NI,4.8091,8.23829
11414,12253NI,9.84584,8.66112
11415,12266NI,5.45535,6.26125
11416,12283NI,5.1457,8.0457
11417,12264NI,5.81485,5.57897
11418,12287NI,5.52614,7.80528
11419,12292NI,7.14916,6.22954
11420,12301NI,7.38907501,5.677409149
11421,12302NI,6.61623,9.55341
11422,12305NI,6.628691109,8.056369167
11423,12320NI,10.11937,8.63269
11424,12321NI,9.27583,11.39593
11425,12325NI,10.21268,11.68022
11426,18821NI,10.19625,8.95834
11427,12351NI,7.46552,11.29863
11428,12353NI,9.0369,8.66692
11429,12355NI,11.8014,14.57812
11430,12358NI,10.82643,9.97087
11431,19370NI,10.72968,9.81245
11432,12362NI,8.6524,10.59376
11433,12369NI,8.93796,9.40958
11434,12372NI,10.18269,9.81344
11435,12770NI,9.25773,11.53066
11436,10129NI,7.8295,8.94641
11437,15420NI,8.02215,9.79107
11438,15880NI,9.10789,9.90396
11439,12385NI,9.14965,11.22801
11440,12912NI,9.64376,9.56471
11441,12412NI,9.25399,8.18673
11442,12431NI,10.43737,8.10921
11443,12437NI,8.3483,6.55328
11444,12438NI,10.81188,5.58853
11445,12441NI,4.522781,6.724438
11446,12457NI,8.04508,10.88151
11447,12459NI,9.85051,7.703
11448,18376NI,10.21816,5.2667
11449,14049NI,6.6444,11.15418
11450,19638NI,8.57006,6.66113
11451,12480NI,10.28913,6.02593
11452,12483NI,10.56717,13.42387
11453,12735NI,9.01399,9.48136
11454,12489NI,13.09476505,13.82169111
11455,19556NI,9.53143,8.28552
11456,12505NI,9.45763,8.46296
11457,13496NI,13.03555,10.82727
11458,12509NI,12.2053,12.74029
11459,12517NI,10.76858,13.51061
11460,18830NI,7.0294,10.09457
11461,12536NI,11.77943,10.96626
11462,12538NI,9.31661,8.78634
11463,12545NI,11.00825,9.64522
11464,18833NI,9.33324,10.96579
11465,12674NI,10.4358,8.21691
11466,12682NI,6.90519,11.48259
11467,12683NI,10.36082,13.14166
11468,12705NI,5.20574,8.34817
11469,12711NI,10.15143,9.75923
11470,12714NI,10.35952,10.45712
11471,20568NI,7.519146,10.687884
11472,12724NI,10.51394,8.10426
11473,18949NI,9.75887,12.88507
11474,12737NI,8.87456,9.20044
11475,12743NI,5.94546,8.02042
11476,12757NI,8.71837,12.65412
11477,12783NI,10.43551,8.32489
11478,21981NI,8.9,6.8
11479,20656NI,8.97183,6.9861
11480,12798NI,9.39981,6.87264
11481,12802NI,5.19384,8.77392
11482,12826NI,7.58468,10.16053
11483,11258NI,10.56398321,9.231072222
11484,20934NI,11.080082,9.564039
11485,11262NI,8.8719,12.15092
11486,11263NI,4.72307,6.55627
11487,11269NI,6.73592,8.38717
11488,11274NI,9.15877638,8.965538376
11489,18919NI,9.21132,11.04889
11490,12843NI,8.7883,12.01822
11491,12865NI,8.47138,6.34014
11492,12867NI,10.71805,11.45758
11493,12871NI,10.45549,7.94171
11494,12885NI,9.40095,10.93734
11495,12889NI,7.1295,10.05584
11496,12892NI,10.15129,7.96309
11497,12895NI,10.36454,8.23892
11498,12907NI,10.41412,11.01919
11499,12897NI,9.42319,11.472
11500,19091NI,11.58322,3.68126
11501,12932NI,10.90268,12.90246
11502,12934NI,11.20107,13.73257
11503,12312NI,10.47815,9.59159
11504,10166NI,12.05801,14.60426
11505,12960NI,9.88324,12.16858
11506,12971NI,10.76909,8.78529
11507,13000NI,10.57404,4.4312
11508,13024NI,9.28343,11.15976
11509,13022NI,11.42302,5.28925
11510,13032NI,10.43274,8.70935
11511,18932NI,10.38541,8.57441
11512,19164NI,9.71504,12.13401
11513,13079NI,9.41066,11.044
11514,13104NI,9.78448,11.86405
11515,13108NI,10.37555,4.67396
11516,13113NI,9.52515,11.49929
11517,13135NI,5.46005,8.29144
11518,13140NI,7.25555,10.94988
11519,19090NI,10.16988,9.73152
11520,13183NI,8.93293,8.90589
11521,19599NI,9.0281,8.3612
11522,13201NI,11.01752,13.77
11523,13206NI,9.28899,11.02342
11524,13212NI,6.75673,11.18347
11525,18835NI,12.23402478,8.236413556
11526,13214NI,10.76741,11.72051
11527,13462NI,8.81475,8.80387
11528,13468NI,6.73997,11.35553
11529,13487NI,11.49999,13.69181
11530,13499NI,10.09224,9.75257
11531,13538NI,10.91927869,13.02017071
11532,15018NI,10.92068879,13.0221251
11533,15922NI,10.91446114,13.02390321
11534,18918NI,6.91573,10.27167
11535,10605NI,9.3045,11.81894
11536,13626NI,6.14787,8.28722
11537,13631NI,9.84165,12.52991
11538,13630NI,11.08705586,13.69250494
11539,15377NI,6.57751,8.82265
11540,13641NI,9.60769,12.24389
11541,13657NI,8.51401,8.3996
11542,13700NI,6.663899992,8.054250849
11543,13728NI,4.62447,6.5062
11544,13748NI,10.92046,9.71368
11545,13799NI,9.03411,9.6314
11546,13851NI,8.77613,11.87708
11547,13865NI,8.90091,11.69058
11548,12361NI,8.94608,10.98303
11549,13870NI,9.15641,8.77015
11550,18848NI,9.25383,11.2882
11551,15128NI,9.47205,8.96522
11552,13944NI,9.24327,8.53871
11553,13239NI,9.96852,8.81671
11554,13274NI,6.15753,8.50472
11555,20761NI,6.7544,11.0289
11556,13283NI,6.06548,8.70311
11557,13292NI,7.08871,10.48628
11558,19306NI,6.7323,11.1108
11559,13336NI,11.38217,11.16895
11560,13354NI,10.60606,12.92128
11561,13359NI,11.74047,11.26312
11562,13368NI,10.99611,13.72543
11563,13378NI,10.09141,12.79512
11564,13396NI,9.17898,10.83766
11565,13406NI,9.10162,8.48941
11566,15209NI,7.45126,9.99387
11567,13415NI,5.44092,7.7621
11568,13416NI,6.59135,8.67863
11569,13956NI,5.73877,8.28573
11570,13958NI,6.3086,8.47086
11571,21992NI,8.86,9.15
11572,12476NI,10.0615,11.25465
11573,14059NI,9.26953,8.38013
11574,14067NI,9.35128,8.64848
11575,14069NI,9.18404,5.40031
11576,16029NI,9.04924,7.96812
11577,19517NI,9.22279,8.501
11578,14098NI,6.00131,8.28951
11579,14108NI,10.09859,13.21869
11580,14112NI,6.57628,9.25755
11581,14114NI,4.61913,7.77483
11582,14115NI,4.73209,7.11514
11583,14116NI,5.49945,7.92915
11584,14119NI,4.83196,6.41867
11585,14120NI,5.2195,8.24396
11586,14123NI,5.24794,6.54865
11587,14124NI,4.75352,6.34034
11588,14125NI,4.9096,6.548
11589,14126NI,4.7481,6.90236
11590,19639NI,4.70956,7.44635
11591,14127NI,7.53524,6.14101
11592,14136NI,5.00976,8.07833
11593,14137NI,5.28704,6.45473
11594,14138NI,7.38359,5.93261
11595,14140NI,7.29095,6.24383
11596,14139NI,7.22407,5.94885
11597,19515NI,7.35093,6.2944
11598,14141NI,4.573925,7.00269
11599,20762NI,7.0041,6.0453
11600,14148NI,5.96794,8.54208
11601,14222NI,4.865,8.12059
11602,14224NI,6.71557,8.12082
11603,14225NI,4.93824,6.38164
11604,14228NI,7.427,6.20841
11605,14244NI,11.02403,9.296
11606,14285NI,12.45563,7.54864
11607,19670NI,9.98005,9.01549
11608,20763NI,9.3003,11.1995
11609,14048NI,7.207591,11.2479
11610,19307NI,9.36541,11.12955
11611,14331NI,9.25689,11.75849
11612,14491NI,9.09734,9.42185
11613,14257NI,9.27221,9.5622
11614,12817NI,7.9635,12.10765
11615,14370NI,9.59124,11.02728
11616,14412NI,10.13534,8.47202
11617,14430NI,10.10565,9.53416
11618,14443NI,10.04736,6.3821
11619,14469NI,11.54451,4.8178
11620,20765NI,8.8542,11.8375
11621,19088NI,9.163154072,8.963641288
11622,14589NI,10.00087,8.6711
11623,14591NI,10.57721156,8.145548346
11624,14596NI,10.57001,8.21873
11625,14721NI,10.41512,8.83469
11626,14762NI,8.58831,11.96683
11627,14777NI,7.06339,6.08045
11628,14882NI,9.23354,8.7716
11629,19554NI,9.18651,8.58751
11630,14888NI,9.87304,9.64844
11631,14889NI,10.29713,6.15632
11632,20767NI,9.4458,8.0032
11633,14891NI,11.21646,4.29362
11634,14892NI,10.36852,8.75918
11635,14948NI,10.74124,9.623
11636,14989NI,12.161376,3.909669
11637,15113NI,10.88691,13.64343
11638,15138NI,10.22819,8.27106
11639,15210NI,9.15574,9.51192
11640,15211NI,10.23652,9.85055
11641,15229NI,9.35892,9.3299
11642,15248NI,9.82919,11.28902
11643,15267NI,9.47552,9.49184
11644,15274NI,9.0418,10.03234
11645,18947NI,4.72768,7.37367
11646,15332NI,8.96613,11.98494
11647,15440NI,10.43738,11.65915
11648,19308NI,9.20993,11.17101
11649,15467NI,8.46986,11.94874
11650,15480NI,7.1348,10.71563
11651,15503NI,8.16983,10.14583
11652,15505NI,7.54865,8.91468
11653,21979NI,9.5,9.6
11654,15585NI,10.88486,9.88738
11655,15223NI,13.058,5.24
11656,15316NI,12.83172,12.52282
11657,15623NI,9.87233,11.50974
11658,15656NI,9.09241,8.59316
11659,15677NI,5.42197,7.98987
11660,15678NI,6.4087,9.25355
11661,15682NI,4.70283,8.06125
11662,15691NI,7.387659053,5.675556386
11663,14097NI,6.91041,9.86753
11664,15693NI,7.53439,5.9944
11665,15695NI,6.52697,9.01749
11666,15697NI,7.487972821,5.588088363
11667,18868NI,5.59078,7.96515
11668,15699NI,5.83245,6.48651
11669,15704NI,6.50031,6.59453
11670,15711NI,5.3762,8.10671
11671,15713NI,6.96918,6.14105
11672,13384NI,10.2094,6.29059
11673,19092NI,10.48928,6.59142
11674,15728NI,5.67924,5.90528
11675,15742NI,5.03805,8.45169
11676,15750NI,6.5792,9.38125
11677,15752NI,6.65194,8.95907
11678,15753NI,5.44291,5.76955
11679,15758NI,6.58338,8.31267
11680,13173NI,10.85326,13.64731
11681,15787NI,8.97375,12.62625
11682,20770NI,6.6623,11.106
11683,20771NI,9.7711,12.0705
11684,15807NI,6.78862,11.55825
11685,15829NI,9.95511,11.7177
11686,15870NI,11.16656,9.57243
11687,15415NI,8.92956,12.45
11688,15935NI,7.32862,7.99294
11689,15959NI,5.9141,8.09266
11690,15961NI,6.73823,8.60128
11691,13636NI,6.60292,11.11026
11692,15978NI,8.9812,12.16642
11693,15830NI,8.88194,12.04299
11694,15999NI,9.14085,8.66098
11695,16035NI,5.98832,8.20861
11696,16057NI,7.368507465,3.905166068
11697,18377NI,8.494912039,4.539630685
11698,20549NI,9.239678,11.677014
11699,16071NI,9.76113,12.33302
11700,16044NI,8.97317,9.78651
11701,14798NI,9.70301,9.74028
11702,16091NI,9.72928,9.3833
11703,16100NI,11.95892,3.77459
11704,16097NI,9.95422,9.28073
11705,20774NI,9.4455,8.0049
11706,20958NI,10.05748,9.068152
11707,13411NE,-19.05012,-169.86309
11708,19210NE,-19.073058,-169.871305
11709,10326NF,-29.037118,167.973848
11710,10329NF,-29.02273,167.95824
11711,14410NF,-29.029353,167.94642
11712,21527MK,41.44288,20.67967
11713,10375MK,41.999505,21.422645
11714,10431MK,41.11871,21.13976
11715,10953MK,42.008687,20.97735055
11716,11140MK,42.001909,21.435261
11717,10998MK,41.994092,21.438876
11718,11437MK,42.01508722,21.51471267
11719,19007MK,41.975114,21.46399597
11720,20676MK,41.984469,21.42821
11721,18765MK,41.808167,20.608977
11722,11942MK,41.036579,21.337254
11723,19244MK,42.18176203,21.73944692
11724,13186MK,41.99481016,21.43046604
11725,13658MK,41.17081,22.39119
11726,13798MK,42.180771,21.73840816
11727,14436MK,41.979606,21.436326
11728,14570MK,41.75392,22.77393
11729,14567MK,41.99579,21.415428
11730,14571MK,41.996433,21.416154
11731,14864MK,42.12795826,21.71708731
11732,18274MK,41.53728,22.59963
11733,16058MK,42.13007,21.71508
11734,15741CQ,15.182,145.747
11735,11103CQ,15.205,145.76498
11736,11954CQ,15.05447,145.63053
11737,19007CQ,15.179265,145.775529
11738,15175CQ,15.16887,145.774583
11739,12051CQ,15.170403,145.782863
11740,12322CQ,15.169209,145.778332
11741,12795CQ,15.176804,145.78034
11742,14271CQ,15.16584,145.785278
11743,19309CQ,15.2366,145.75664
11744,15412CQ,15.168966,145.786785
11745,10218NO,59.952003,10.622967
11746,11880NO,59.96,10.74
11747,15741NO,59.910365,10.809345
11748,10294NO,59.923062,10.735685
11749,12247NO,59.933524,10.623193
11750,13017NO,59.909741,10.571793
11751,13819NO,59.89825,10.544579
11752,15152NO,59.958846,10.644492
11753,19213NO,59.939965,10.790437
