,ID3ROG3,Language,BibleStatus,Speakers,masonpop,masonresid,masonscore,Latitude,Longitude
1439,13664PP,Mekmek,1,2462,1.000102084,0.000102084,5.06E-05,-4.44803,143.74845
1440,13725PP,Minanibai,1,891,1.000036679,3.67E-05,1.77E-05,-7.61986,144.02169
1441,13729PP,Vinitiri,1,1056,1.000043548,4.35E-05,2.12E-05,-4.30869,152.0153
1442,13740PP,Nabi,1,1019,1.000042008,4.20E-05,2.04E-05,-3.57401,142.35562
1443,13767PP,Moikodi,1,1688,1.00006986,6.99E-05,3.44E-05,-9.59448,148.2809
1444,13770PP,Idio,1,537,1.000021941,2.19E-05,1.03E-05,-2.00512,147.40656
1445,13786PP,Mondropolon,1,891,1.000036679,3.67E-05,1.77E-05,-2.00897,146.93245
1446,13808PP,Morawa,1,1745,1.000072233,7.22E-05,3.56E-05,-10.14906,148.65269
1447,13876PP,Munit,1,1480,1.0000612,6.12E-05,3.01E-05,-5.24857,145.53888
1448,13886PP,Moresada,1,527,1.000021524,2.15E-05,1.01E-05,-4.57311,144.99086
1449,13889PP,Murupi,1,891,1.000036679,3.67E-05,1.77E-05,-5.02283,145.61214
1450,13890PP,Aisi,1,1046,1.000043132,4.31E-05,2.10E-05,-5.37804,145.21872
1451,13903PP,Mwatebu,1,207,1.000008202,8.20E-06,3.41E-06,-10.02426,151.06278
1452,13925PP,Nake,1,461,1.000018776,1.88E-05,8.73E-06,-5.09559,145.6561
1453,13969PP,Nomu,1,708,1.00002906,2.91E-05,1.39E-05,-6.10891,147.49
1454,14160PP,"Kodut, North",1,1241,1.00005125,5.13E-05,2.50E-05,-6.68977,146.44938
1455,14168PP,Sihan,1,1000,1.000041217,4.12E-05,2.00E-05,-5.28435,145.57126
1456,14177PP,Silopi,1,296,1.000011907,1.19E-05,5.27E-06,-5.1213,145.57974
1457,14180PP,Simbali,1,593,1.000024272,2.43E-05,1.15E-05,-4.86297,151.97403
1458,14183PP,Simeku,1,4597,1.00019097,0.00019097,9.53E-05,-6.23978,155.38091
1459,14185PP,Auwe,1,669,1.000027436,2.74E-05,1.31E-05,-3.32704,141.2788
1460,14187PP,Sinagen,1,541,1.000022107,2.21E-05,1.04E-05,-3.44146,142.41241
1461,14201PP,Kou,1,3116,1.000129312,0.000129312,6.43E-05,-5.65329,145.61475
1462,14203PP,Ontenu,1,6681,1.000277733,0.000277733,0.000138887,-6.4532,145.76084
1463,14205PP,Opao,1,4209,1.000174816,0.000174816,8.72E-05,-7.87566,145.73046
1464,14231PP,Utarmbung,1,1909,1.000079061,7.91E-05,3.90E-05,-4.82396,144.91142
1465,14236PP,Oune,1,1533,1.000063407,6.34E-05,3.12E-05,-6.32412,155.41692
1466,14239PP,Oya'oya,1,863,1.000035513,3.55E-05,1.71E-05,-10.54371,150.65016
1467,14308PP,Baiyamo,1,127,1.000004871,4.87E-06,1.74E-06,-4.47147,142.01095
1468,14318PP,Parawen,1,1269,1.000052416,5.24E-05,2.56E-05,-4.98902,145.42449
1469,14328PP,Ayi,1,760,1.000031225,3.12E-05,1.50E-05,-3.95867,142.40894
1470,14358PP,Penchal,1,1440,1.000059535,5.95E-05,2.92E-05,-2.30634,147.8158
1471,14385PP,Piame,1,268,1.000010741,1.07E-05,4.69E-06,-4.84961,142.77511
1472,14389PP,Dibiyaso,1,3441,1.000142842,0.000142842,7.11E-05,-7.83631,142.7648
1473,14416PP,Lawunuia,1,1772,1.000073357,7.34E-05,3.62E-05,-6.19337,155.08169
1474,14424PP,Bogaya,1,891,1.000036679,3.67E-05,1.77E-05,-5.54734,142.26002
1475,14438PP,Ponam,1,1254,1.000051791,5.18E-05,2.53E-05,-1.913821,146.885235
1476,14441PP,Anam,1,1752,1.000072524,7.25E-05,3.57E-05,-4.73847,145.00321
1477,14470PP,Pulabu,1,312,1.000012573,1.26E-05,5.61E-06,-5.5947,145.74129
1478,14521PP,Rapting,1,983,1.000040509,4.05E-05,1.96E-05,-4.99572,145.66681
1479,14530PP,Rawo,1,1043,1.000043007,4.30E-05,2.09E-05,-2.84451,141.56943
1480,14542PP,Rempi,1,2591,1.000107454,0.000107454,5.33E-05,-5.02602,145.77851
1481,14547PP,Rerau,1,1043,1.000043007,4.30E-05,2.09E-05,-5.51448,145.71075
1482,14565PP,Uma,1,32111,1.001336456,0.001336456,0.000671041,-5.81609,146.73643
1483,14573PP,Romkun,1,1032,1.000042549,4.25E-05,2.07E-05,-4.59204,144.68905
1484,14582PP,Wara,1,966,1.000039801,3.98E-05,1.93E-05,-8.64618,141.51923
1485,14774PP,Saruga,1,348,1.000014072,1.41E-05,6.36E-06,-5.09005,145.57874
1486,14789PP,Wia,1,138,1.000005329,5.33E-06,1.97E-06,-5.68199,145.48614
1487,14854PP,Sengo,1,851,1.000035013,3.50E-05,1.69E-05,-4.00938,142.98093
1488,14858PP,Sepa,1,4116,1.000170944,0.000170944,8.52E-05,-4.270604809,144.9635716
1489,14874PP,Seta,1,283,1.000011366,1.14E-05,5.00E-06,-3.41978,141.74687
1490,14875PP,Setaman,1,450,1.000018318,1.83E-05,8.50E-06,-5.3003,141.83077
1491,14876PP,Seti,1,259,1.000010367,1.04E-05,4.50E-06,-3.4445,141.81947
1492,14878PP,Sewa Bay,1,5612,1.000233227,0.000233227,0.000116517,-9.94004,150.94645
1493,14929PP,Sialum,1,708,1.00002906,2.91E-05,1.39E-05,-6.08274,147.57626
1494,14935PP,Numbami,1,296,1.000011907,1.19E-05,5.27E-06,-7.52396,147.29488
1495,14946PP,Nafi,1,422,1.000017153,1.72E-05,7.91E-06,-6.44209,146.82883
1496,14947PP,Sarasira,1,1056,1.000043548,4.35E-05,2.12E-05,-6.32527,146.48844
1497,14955PP,Bipi,1,3063,1.000127105,0.000127105,6.32E-05,-2.11301,146.39923
1498,14976PP,Siliput,1,851,1.000035013,3.50E-05,1.69E-05,-3.63862,142.43946
1499,14981PP,Tayatuk,1,143,1.000005537,5.54E-06,2.07E-06,-6.07563,146.64821
1500,14995PP,Sonia,1,306,1.000012323,1.23E-05,5.48E-06,-6.42998,142.59074
1501,15002PP,Sori-Harengan,1,1869,1.000077395,7.74E-05,3.82E-05,-1.95849,146.62174
1502,15076PP,Sowanda,1,301,1.000012115,1.21E-05,5.38E-06,-3.34668,141.0711
1503,15096PP,Ulau-Suain,1,4576,1.000190096,0.000190096,9.48E-05,-3.33343,142.81469
1504,15107PP,Suganga,1,561,1.00002294,2.29E-05,1.08E-05,-4.48634,141.21488
1505,15162PP,Karawari,1,3403,1.00014126,0.00014126,7.03E-05,-4.48218,143.60502
1506,15263PP,Mubami,1,2901,1.000120361,0.000120361,5.98E-05,-7.49627,143.00253
1507,15285PP,Kaki Ae,1,1011,1.000041674,4.17E-05,2.02E-05,-7.99676,145.82536
1508,15289PP,Tulil,1,2635,1.000109286,0.000109286,5.42E-05,-4.43638,152.09117
1509,15296PP,Tauya,1,1027,1.000042341,4.23E-05,2.06E-05,-5.75135,145.36626
1510,15405PP,Wogamusin,1,1353,1.000055913,5.59E-05,2.74E-05,-4.23793,142.40472
1511,15406PP,Wogeo,1,2643,1.000109619,0.000109619,5.44E-05,-3.23554,144.10223
1512,15426PP,Wutung,1,1775,1.000073482,7.35E-05,3.62E-05,-2.64063,141.09749
1513,15442PP,Terebu,1,400,1.000016237,1.62E-05,7.45E-06,-3.68632,143.83672
1514,15566PP,Torau,1,2669,1.000110702,0.000110702,5.49E-05,-6.13297,155.42832
1515,15635PP,Tomoip,1,2018,1.000083599,8.36E-05,4.13E-05,-5.29965,151.80853
1516,15669PP,Tuwari,1,567,1.000023189,2.32E-05,1.09E-05,-4.82173,142.09182
1517,15688PP,Ufim,1,1598,1.000066113,6.61E-05,3.25E-05,-6.05701,146.26062
1518,15698PP,Ukuriguma,1,282,1.000011324,1.13E-05,4.98E-06,-4.94744,145.51058
1519,15708PP,Umeda,1,477,1.000019443,1.94E-05,9.06E-06,-3.34644,141.15965
1520,15724PP,Urapmin,1,604,1.00002473,2.47E-05,1.17E-05,-5.09636,141.54079
1521,15731PP,Kobuka,1,4152,1.000172443,0.000172443,8.60E-05,-5.59031,145.5015
1522,15751PP,Utu,1,1727,1.000071484,7.15E-05,3.52E-05,-5.16167,145.54171
1523,15769PP,Wanambre,1,966,1.000039801,3.98E-05,1.93E-05,-4.78426,145.43052
1524,15771PP,Dumo,1,5585,1.000232103,0.000232103,0.000115952,-2.70331,141.28033
1525,15810PP,Yote,1,207,1.000008202,8.20E-06,3.41E-06,-5.61358,146.462332
1526,15814PP,Wadaginam,1,1546,1.000063948,6.39E-05,3.14E-05,-4.52637,144.97178
1527,15816PP,Wagawaga,1,1040,1.000042882,4.29E-05,2.08E-05,-10.45,150.44284
1528,15837PP,Walio,1,374,1.000015154,1.52E-05,6.91E-06,-4.40806,142.23372
1529,15844PP,Wamas,1,385,1.000015612,1.56E-05,7.14E-06,-4.97792,145.54356
1530,15847PP,Wampur,1,487,1.000019859,1.99E-05,9.27E-06,-6.38804,146.14965
1531,15850PP,Wanap,1,1752,1.000072524,7.25E-05,3.57E-05,-3.57969,142.46623
1532,15877PP,Waruna,1,1288,1.000053207,5.32E-05,2.60E-05,-8.23984,142.47758
1533,15889PP,Watiwa,1,836,1.000034389,3.44E-05,1.66E-05,-5.82634,145.6624
1534,15904PP,Weliki,1,436,1.000017736,1.77E-05,8.20E-06,-5.9859,147.14087
1535,15931PP,Yaben,1,2074,1.00008593,8.59E-05,4.25E-05,-4.91618,145.34978
1536,15932PP,Yawiyo,1,104,1.000003913,3.91E-06,1.26E-06,-4.57839,142.10476
1537,15934PP,Yabong,1,2161,1.000089552,8.96E-05,4.43E-05,-5.6174,146.19065
1538,15945PP,Yahang,1,2331,1.00009663,9.66E-05,4.79E-05,-3.73362,142.41467
1539,15954PP,Yakaikeke,1,192,1.000007577,7.58E-06,3.10E-06,-10.08391,149.98028
1540,15955PP,Kap,1,5644,1.000234559,0.000234559,0.000117187,-3.2771,142.65107
1541,15966PP,Aribwaung,1,721,1.000029601,2.96E-05,1.42E-05,-6.64574,146.90363
1542,15982PP,Dubuporo,1,945,1.000038927,3.89E-05,1.89E-05,-5.53696,145.85768
1543,16001PP,Yau,1,231,1.000009201,9.20E-06,3.91E-06,-3.471492515,142.0105759
1544,16002PP,Yau,1,231,1.000009201,9.20E-06,3.91E-06,-6.08274,146.84099
1545,16003PP,Bragat,1,748,1.000030725,3.07E-05,1.47E-05,-3.49519,142.56355
1546,16020PP,Yalaku,1,259,1.000010367,1.04E-05,4.50E-06,-4.08993,142.8079
1547,16026PP,Yerakai,1,608,1.000024896,2.49E-05,1.18E-05,-4.28965,142.94162
1548,16036PP,Yil,1,4355,1.000180895,0.000180895,9.02E-05,-3.5043,142.20361
1549,16037PP,Yimas,1,531,1.000021691,2.17E-05,1.02E-05,-4.6658,143.51817
1550,16043PP,Yis,1,531,1.000021691,2.17E-05,1.02E-05,-3.53946,141.90263
1551,16048PP,Yoidik,1,1264,1.000052208,5.22E-05,2.55E-05,-4.93805,145.76182
1552,16098PP,Zenag,1,5905,1.000245426,0.000245426,0.000122649,-6.96825,146.49333
1553,18750PP,Dambi,1,617,1.000025271,2.53E-05,1.20E-05,-7.004,146.47405
1554,18751PP,Kumalu,1,8394,1.00034905,0.00034905,0.000174734,-7.1178,146.58129
1555,18754PP,"Kodut, South",1,3301,1.000137014,0.000137014,6.82E-05,-7.089523479,146.4135458
1556,18977PP,Yangum Dey,1,323,1.000013031,1.30E-05,5.84E-06,-3.48928,142.50775
1557,18978PP,Ambrak,1,520,1.000021233,2.12E-05,9.96E-06,-3.60411,142.53566
1558,19095PP,Ari,1,93,1.000003456,3.46E-06,1.03E-06,-7.91724,142.38774
1559,19103PP,Mari,1,1430,1.000059119,5.91E-05,2.90E-05,-4.46436,142.96345
1560,19108PP,Gala,1,296,1.000011907,1.19E-05,5.27E-06,-4.25102,142.49934
1561,19109PP,Pagi,1,1669,1.000069069,6.91E-05,3.40E-05,-2.945718183,141.488189
1562,19112PP,Wom,1,52644,1.002191303,0.002191303,0.001100719,-3.553866052,142.8705412
1563,19496PP,Mandobo Atas,1,13811,1.000574575,0.000574575,0.000288091,-6.210104,141.031448
1564,19519PP,Pasi,1,634,1.000025979,2.60E-05,1.23E-05,-3.95547,142.30459
1565,19558PP,Namat,1,318,1.000012823,1.28E-05,5.73E-06,-8.82659,141.64037
1566,19559PP,Nen,1,439,1.00001786,1.79E-05,8.27E-06,-8.61979,142.0378
1567,19560PP,"One, Kwamtim",1,273,1.000010949,1.09E-05,4.79E-06,-3.44487,141.89238
1568,19561PP,Neme,1,208,1.000008243,8.24E-06,3.43E-06,-8.47272,141.86254
1569,19562PP,Wa'ema,1,1869,1.000077395,7.74E-05,3.82E-05,-10.29202,150.39564
1570,19643PP,Haigwai,1,1868,1.000077354,7.74E-05,3.82E-05,-10.27304,150.24713
1571,19680PP,Hoia Hoia,1,124,1.000004746,4.75E-06,1.67E-06,-7.81926,143.68378
1572,19682PP,Foia Foia,1,283,1.000011366,1.14E-05,5.00E-06,-7.66798,143.18118
1573,19794PP,Nanubae,1,1319,1.000054497,5.45E-05,2.67E-05,-4.69532,143.60765
1574,19795PP,Tapei,1,260,1.000010408,1.04E-05,4.52E-06,-4.77336,143.60601
1575,20540PP,Barikewa,1,431,1.000017527,1.75E-05,8.10E-06,-7.4295,143.950442
1576,20548PP,Yaleba,1,2032,1.000084182,8.42E-05,4.16E-05,-10.45756,150.474566
1577,20550PP,"Arapesh, Abu'",1,4438,1.00018435,0.00018435,9.19E-05,-3.226249,142.24161
1578,20551PP,Biage,1,1530,1.000063282,6.33E-05,3.11E-05,-8.865228,147.724744
1579,20591PP,Yout Wam,1,402,1.00001632,1.63E-05,7.49E-06,-4.935172,144.766367
1580,20999PP,Mur Pano,1,1285,1.000053082,5.31E-05,2.60E-05,-5.707765,146.562215
1581,21004PP,Magiyi,1,592,1.00002423,2.42E-05,1.15E-05,-5.957108,145.87871
1582,21995PP,Lakurumau,1,830,1.000034139,3.41E-05,1.64E-05,-2.87,151.26
1583,10579PU,Bainouk-Gunyuno,1,11889,1.000494557,0.000494557,0.000247871,12.31277,-16.05858
1584,10824PU,Biafada,1,59996,1.002497388,0.002497388,0.001254569,11.50166,-15.18201
1585,12731PU,Kobiana,1,1440,1.000059535,5.95E-05,2.92E-05,12.43226,-16.04952
1586,20446RI,Romano-Serbian,1,93819,1.003905535,0.003905535,0.001962356,45.25524,20.37623
1587,22333RI,Ruthenian,1,1743,1.00007215,7.21E-05,3.56E-05,44.823568,20.406958
1588,10250RP,"Bikol, West Albay",1,316575,1.013179501,0.013179501,0.006623798,13.16992,123.51373
1589,20526RP,"Bikol, Libon",1,83771,1.003487208,0.003487208,0.00175209,13.289755,123.446196
1590,20527RP,"Bikol, Miraya",1,365280,1.015207228,0.015207228,0.00764301,13.189048,123.598931
1591,20530RP,"Bontok, Southern",1,3475,1.000144258,0.000144258,7.18E-05,17.046309,121.006726
1592,20555RP,Kinabalian,1,17045,1.000709215,0.000709215,0.000355767,10.30144,125.205417
1593,19007RQ,Puerto Rican Sign Language,1,19939,1.000829701,0.000829701,0.000416327,18.399789,-66.084048
1594,10224RS,Akhvakh,1,6748,1.000280522,0.000280522,0.000140289,42.38476,46.32616
1595,10416RS,Archi,1,2076,1.000086013,8.60E-05,4.25E-05,42.32581,46.82881
1596,11900RS,Hinukh,1,624,1.000025563,2.56E-05,1.21E-05,42.4506,45.80932
1597,15495RS,Tindi,1,10379,1.000431691,0.000431691,0.000216273,42.35777,45.90691
1598,19635RS,Botlikh,1,7305,1.000303712,0.000303712,0.000151945,42.76655,46.19612
1599,19636RS,Chamalal,1,9863,1.000410208,0.000410208,0.000205475,42.54512,46.01091
1600,20320RS,Kubachi,1,6995,1.000290805,0.000290805,0.000145458,42.169198,47.43763
1601,20322RS,Kaitag,1,29978,1.001247653,0.001247653,0.000626406,43.058407,47.321083
1602,19007RW,Rwandan Sign Language,1,135975,1.005660609,0.005660609,0.002844522,-1.975040003,30.08295528
1603,19007SA,Saudi Arabian Sign Language,1,179223,1.007461146,0.007461146,0.00374954,23.61401,46.47139
1604,21997SA,Faifi,1,51481,1.002142884,0.002142884,0.001076382,17.24,43.09
1605,19007SE,Seychelles Sign Language,1,495,1.000020192,2.02E-05,9.44E-06,-4.623312,55.4475
1606,10874SF,Birwa,1,150976,1.006285144,0.006285144,0.003158437,-33.03859,25.07666
1607,18813SF,Oorlams,1,40657,1.00169225,0.00169225,0.000849877,-26.22075,29.32628
1608,11185SG,Paloor,1,16602,1.000690772,0.000690772,0.000346496,14.86301,-16.95515
1609,12731SG,Kobiana,1,1440,1.000059535,5.95E-05,2.92E-05,14.62086,-12.84357
1610,13750SG,Mlomp,1,8587,1.000357085,0.000357085,0.000178773,12.83311,-16.53706
1611,19113SG,Laalaa,1,19349,1.000805138,0.000805138,0.000403981,14.93837,-16.88159
1612,19007SL,Sierra Leone Sign Language,1,83054,1.003457358,0.003457358,0.001737086,8.483,-13.235
1613,14209SN,Orang Seletar,1,3139,1.000130269,0.000130269,6.48E-05,1.44592,103.81582
1614,19007SN,Singapore Sign Language,1,11887,1.000494473,0.000494473,0.000247829,1.33069,103.86376
1615,10167SU,Afitti,1,5225,1.000217115,0.000217115,0.000108419,12.43159,30.76247
1616,11475SU,"Daju, Dar Fur",1,112747,1.004693562,0.004693562,0.002358448,11.44493,28.99758
1617,12606SU,Keiga,1,10424,1.000433564,0.000433564,0.000217214,11.19229,29.37476
1618,12607SU,Tese,1,5378,1.000223485,0.000223485,0.00011162,11.37223,29.57616
1619,12942SU,Lafofa,1,1039,1.00004284,4.28E-05,2.08E-05,10.17372,30.73855
1620,13356SU,Ngile,1,104588,1.004353879,0.004353879,0.002187711,10.88706,29.84222
1621,13532SU,Mararit,1,176654,1.007354192,0.007354192,0.00369578,13.7717712,22.26558726
1622,13711SU,Midob,1,94292,1.003925228,0.003925228,0.001972255,14.7451,27.21957
1623,14927SU,Shwai,1,7843,1.00032611,0.00032611,0.000163204,11.27986,30.35036
1624,15125SU,Assangori,1,22794,1.000948563,0.000948563,0.000476072,13.45308853,22.44494305
1625,15178SU,Tagoi,1,8320,1.000345969,0.000345969,0.000173185,11.83716414,30.82985625
1626,15316SU,Tedaga,1,138137,1.00575062,0.00575062,0.002889765,15.18901159,23.66563875
1627,15496SU,Tegali,1,114073,1.004748767,0.004748767,0.002386196,12.19774,31.12779
1628,15530SU,Tegali,1,114073,1.004748767,0.004748767,0.002386196,11.94442,31.12644
1629,15619SU,Tagoi,1,8320,1.000345969,0.000345969,0.000173185,11.98385738,30.95522175
1630,15638SU,Tumtum,1,17826,1.000741731,0.000741731,0.00037211,10.43882,30.728
1631,15658SU,Tagoi,1,8320,1.000345969,0.000345969,0.000173185,11.92920158,30.04595662
1632,15873SU,Warnang,1,5832,1.000242386,0.000242386,0.000121121,10.58533,31.15809
1633,16070SU,Yulu,1,20131,1.000837694,0.000837694,0.000420345,10.78906,25.059757
1634,18804SU,Acheron,1,22908,1.000953309,0.000953309,0.000478457,10.88605,30.31862
1635,19490SU,Ganza,1,4566,1.000189679,0.000189679,9.46E-05,9.612896,34.10097
1636,19007TD,Trinidad and Tobago Sign Language,1,7034,1.000292429,0.000292429,0.000146274,10.64425044,-61.39656446
1637,19576TD,Tobagonian English Creole,1,41234,1.001716272,0.001716272,0.000861951,11.23754,-60.6633
1638,12701TH,Kintaq,1,277,1.000011116,1.11E-05,4.88E-06,5.66557,101.16039
1639,13129TH,Aheu,1,2212,1.000091676,9.17E-05,4.54E-05,17.29381,103.44555
1640,13749TH,Mlabri,1,495,1.000020192,2.02E-05,9.44E-06,18.46811,101.03067
1641,13772TH,Moklen,1,4474,1.000185849,0.000185849,9.27E-05,8.66629,98.25617
1642,13845TH,Mpi,1,1556,1.000064364,6.44E-05,3.16E-05,18.17175,100.20957
1643,14094TH,Nyeu,1,213,1.000008451,8.45E-06,3.54E-06,14.8822,104.33255
1644,14379TH,Phuan,1,363617,1.015137993,0.015137993,0.007608209,15.58715,101.10197
1645,14485TH,Puoc,1,43990,1.001831012,0.001831012,0.000919624,13.742048,100.525116
1646,14490TH,"Karen, Phrae Pwo",1,6301,1.000261912,0.000261912,0.000130935,17.98554,99.62767
1647,14631TH,Saek,1,4042,1.000167864,0.000167864,8.37E-05,17.4129,104.75334
1648,16062TH,Yoy,1,20016,1.000832907,0.000832907,0.000417939,17.70086,103.99928
1649,16148TH,Nyaw,1,99027,1.004122359,0.004122359,0.00207134,17.25755,103.84984
1650,14727TI,Sanglechi,1,4904,1.000203751,0.000203751,0.000101701,36.76991,71.83062
1651,15578TK,Turks and Caicos English Creole,1,28858,1.001201024,0.001201024,0.000602968,21.81289,-71.76137
1652,10185TO,Aguna,1,38549,1.001604488,0.001604488,0.000805764,7.132384,1.565202
1653,12163TO,"Gbe, Western Xwla",1,117601,1.004895647,0.004895647,0.002460024,6.31461,1.77876
1654,10332TP,Saotomense,1,205227,1.008543767,0.008543767,0.004293705,0.11438,6.59486
1655,11435TP,Saotomense,1,205227,1.008543767,0.008543767,0.004293705,0.329766547,6.729688871
1656,14462TP,Saotomense,1,205227,1.008543767,0.008543767,0.004293705,1.614,7.392
1657,19007TS,Tunisian Sign Language,1,60232,1.002507213,0.002507213,0.001259507,36.49562,10.03348
1658,11015TT,Bunak,1,91886,1.003825059,0.003825059,0.001921906,-9.16616,125.28772
1659,12025TT,Habun,1,3300,1.000136972,0.000136972,6.81E-05,-8.76606,125.96916
1660,12179TT,Idate,1,16502,1.000686609,0.000686609,0.000344404,-8.76075,125.83818
1661,12614TT,Kemak,1,87538,1.003644039,0.003644039,0.001830919,-8.92367,125.18594
1662,12954TT,Lakalei,1,3974,1.000165033,0.000165033,8.22E-05,-8.85564,125.72547
1663,13254TT,Nauete,1,18340,1.00076313,0.00076313,0.000382866,-8.70981,126.72825
1664,15536TT,Tukudede,1,48293,1.002010158,0.002010158,0.001009669,-8.6723,125.28134
1665,15825TT,Waima'a,1,21248,1.000884198,0.000884198,0.00044372,-8.53113,126.31516
1666,19647TT,Galolen,1,30855,1.001284165,0.001284165,0.000644758,-8.56426,125.90851
1667,21838TT,Welaun,1,7455,1.000309957,0.000309957,0.000155084,-9.03,125.09
1668,14444TU,Pontic,1,386060,1.016072359,0.016072359,0.008077857,40.468,41.895
1669,19007TU,Turkish Sign Language,1,427797,1.017809988,0.017809988,0.008951254,41.02675,28.85551
1670,13429TZ,Makwe,1,74677,1.003108599,0.003108599,0.001561787,-10.33917,40.0314
1671,14588TZ,Rufiji,1,589474,1.024541061,0.024541061,0.012334543,-7.93529,38.76657
1672,19160TZ,Yulu,1,20131,1.000837694,0.000837694,0.000420345,-3.90155,32.93441
1673,20766TZ,Rombo,1,216080,1.008995608,0.008995608,0.004520817,-3.0787,37.5958
1674,12629UG,Nubi,1,61651,1.00256629,0.00256629,0.001289202,0.58251,32.51228
1675,14147UG,Olu'bo,1,33808,1.001407107,0.001407107,0.000706553,3.65518175,31.7207223
1676,14803UK,Traveller Scottish,1,4893,1.000203293,0.000203293,0.000101471,55.98292,-4.38593
1677,10973US,Brunei,1,567895,1.023642666,0.023642666,0.011882976,38.952079,-76.946837
1678,12679US,Kickapoo,1,459,1.000018693,1.87E-05,8.68E-06,39.68730502,-95.67906411
1679,14803US,Traveller Scottish,1,4893,1.000203293,0.000203293,0.000101471,34.067203,-118.286256
1680,15012US,"Zapotec, Southeastern Ixtlan",1,9105,1.000378651,0.000378651,0.000189612,34.291305,-118.433835
1681,15485US,"Mixtec, Tijaltepec",1,4576,1.000190096,0.000190096,9.48E-05,35.14243,-119.456534
1682,19157US,Khuen,1,17351,1.000721955,0.000721955,0.00036217,37.935758,-122.347749
1683,10920UV,Bolon,1,12129,1.000504548,0.000504548,0.000252893,11.72913,-4.8286
1684,12661UV,Khisa,1,17552,1.000730323,0.000730323,0.000366376,9.8002,-4.31572
1685,13387UV,"Senoufo, Senara",1,106062,1.004415246,0.004415246,0.002218556,10.50901,-5.27539
1686,13945UV,"Senoufo, Nanerige",1,141446,1.005888383,0.005888383,0.00295901,11.65329,-4.98349
1687,15862UV,Wara,1,966,1.000039801,3.98E-05,1.93E-05,10.72826,-5.37515
1688,20560UV,Kpeego,1,2503,1.000103791,0.000103791,5.15E-05,10.658521,-5.305398
1689,21002UV,Paleni,1,342,1.000013822,1.38E-05,6.24E-06,10.582062,-5.323179
1690,12323VE,Japreria,1,143,1.000005537,5.54E-06,2.07E-06,10.5779,-72.67784
1691,11070VM,"Roglai, Cacgia",1,3644,1.000151294,0.000151294,7.53E-05,11.65983,109.1353
1692,12112VM,"Miao, Northern Guiyang",1,156431,1.006512251,0.006512251,0.003272589,21.48856,103.55258
1693,12112VM,"Miao, Eastern Xiangxi",1,138252,1.005755407,0.005755407,0.002892171,21.48856,103.55258
1694,12339VM,Trieng,1,63806,1.002656009,0.002656009,0.001334298,15.19845,107.89563
1695,12573VM,Phuong,1,18860,1.000784779,0.000784779,0.000393748,15.85534,107.64367
1696,12653VM,Khao,1,18141,1.000754845,0.000754845,0.000378702,21.45407,103.46874
1697,12668VM,Khua,1,10055,1.000418202,0.000418202,0.000209492,17.54467,106.13211
1698,12688VM,Kim Mun,1,562825,1.023431588,0.023431588,0.01177688,21.92478,104.30268
1699,12943VM,Laghuu,1,362,1.000014655,1.47E-05,6.65E-06,22.23544,103.93067
1700,12993VM,Qabiao,1,1314,1.000054289,5.43E-05,2.66E-05,22.99163,104.88987
1701,13375VM,Nguon,1,2311,1.000095797,9.58E-05,4.74E-05,17.73384,105.94156
1702,13474VM,Cao Lan,1,256233,1.010667292,0.010667292,0.005361068,22.21666,106.18094
1703,13495VM,Mang,1,5326,1.00022132,0.00022132,0.000110532,22.39392,103.14384
1704,13796VM,Monom,1,6636,1.000275859,0.000275859,0.000137946,14.57455,108.36031
1705,14174VM,Sila,1,4240,1.000176107,0.000176107,8.78E-05,22.23731,102.45226
1706,14380VM,Phuong,1,18860,1.000784779,0.000784779,0.000393748,16.21184,107.4674
1707,14485VM,Puoc,1,43990,1.001831012,0.001831012,0.000919624,21.02809,104.0259
1708,14569VM,Romam,1,649,1.000026603,2.66E-05,1.27E-05,14.33346,107.44915
1709,15063VM,"Roglai, Southern",1,67095,1.002792939,0.002792939,0.001403124,11.30814,108.30424
1710,15186VM,Tai Daeng,1,196576,1.008183601,0.008183601,0.004112672,20.85948,104.72409
1711,15194VM,Tai Pao,1,12286,1.000511085,0.000511085,0.000256179,19.229839,104.924415
1712,15208VM,Takua,1,6636,1.000275859,0.000275859,0.000137946,15.44014,108.03977
1713,15306VM,Tai Yo,1,4152,1.000172443,0.000172443,8.60E-05,19.18378,105.01908
1714,15526VM,Todrah,1,6636,1.000275859,0.000275859,0.000137946,14.57905,108.12088
1715,15599VM,Ts'un-Lao,1,13925,1.000579321,0.000579321,0.000290477,21.41693,102.93161
1716,16144VM,Maleng,1,1865,1.000077229,7.72E-05,3.81E-05,21.023097,105.834632
1717,18528VM,Kucong,1,52698,1.002193551,0.002193551,0.001101849,22.398669,103.306582
1718,18542VM,Lachi,1,18021,1.000749849,0.000749849,0.000376191,22.79953,104.84904
1719,19578VM,Tay Sa Pa,1,362,1.000014655,1.47E-05,6.65E-06,22.29526,103.80432
1720,19579VM,En,1,254,1.000010158,1.02E-05,4.39E-06,22.83897,106.16669
1721,19580VM,Pa Di,1,1450,1.000059951,6.00E-05,2.94E-05,22.63919,104.07603
1722,19581VM,Thu Lao,1,240,1.000009576,9.58E-06,4.10E-06,22.75265,104.25039
1723,19582VM,Na-Meo,1,1379,1.000056995,5.70E-05,2.79E-05,22.41886,106.43476
1724,19583VM,Mantsi,1,1338,1.000055288,5.53E-05,2.71E-05,23.14485,105.38886
