PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
16533,IN,mup,0,Malvi,Malvi,S,80
16533,IN,noe,0,Nimadi,Nimadi,S,460
16533,IN,tel,0,Telugu,Telugu,S,150
16538,IN,dgo,0,Dogri,Dogri,S,295
16538,IN,kas,0,Kashmiri,Kashmiri,P,2375
16541,IN,anp,0,Angika,Angika,S,6860
16541,IN,asm,0,Assamese,Assamese,S,50
16541,IN,ben,0,Bengali,Bengali,P,259005
16541,IN,bho,0,Bhojpuri,Bhojpuri,S,22955
16541,IN,hin,0,Hindi,Hindi,S,68915
16541,IN,mag,0,Magahi,Magahi,S,110
16541,IN,mai,0,Maithili,Maithili,S,13300
16541,IN,ory,0,Odia,Odia,S,30815
16541,IN,trp,0,Kok Borok,Kok Borok,S,100
16544,IN,adi,0,Adi,Adi,S,4
16544,IN,nst,6169,"Naga, Tangshang","Naga, Tangshang: Tangsa",S,4
16544,IN,onp,0,Sartang,Sartang,P,255
16548,IN,kan,0,Kannada,Kannada,S,2646
16548,IN,mar,0,Marathi,Marathi,S,81
16548,IN,tel,0,Telugu,Telugu,P,10188
16550,IN,crv,0,Chaura,Chaura,P,2240
16550,IN,hca,0,Andaman Hindi Creole,Andaman Hindi Creole,S,1790
16552,IN,anp,0,Angika,Angika,S,60
16552,IN,asm,0,Assamese,Assamese,S,1468
16552,IN,ben,0,Bengali,Bengali,S,36167
16552,IN,bho,0,Bhojpuri,Bhojpuri,S,279
16552,IN,brx,0,Boro,Boro,S,7
16552,IN,dgo,0,Dogri,Dogri,S,2
16552,IN,eng,0,English,English,S,6
16552,IN,hin,0,Hindi,Hindi,P,54304
16552,IN,hoc,0,Ho,Ho,S,577
16552,IN,kfq,0,Korku,Korku,S,22
16552,IN,kha,0,Khasi,Khasi,S,3
16552,IN,khr,0,Kharia,Kharia,S,482
16552,IN,knn,0,Konkani,Konkani,S,3
16552,IN,kru,0,Kurux,Kurux,S,1013
16552,IN,lus,0,Mizo,Mizo,S,2
16552,IN,mag,0,Magahi,Magahi,S,5
16552,IN,mai,0,Maithili,Maithili,S,80
16552,IN,mal,0,Malayalam,Malayalam,S,2
16552,IN,mar,0,Marathi,Marathi,S,514
16552,IN,mjw,0,Karbi,Karbi,S,7
16552,IN,nkf,14523,"Naga, Inpui","Naga, Inpui: Naga, Kabui",S,11
16552,IN,npi,0,Nepali,Nepali,S,115
16552,IN,ory,0,Odia,Odia,S,6790
16552,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,143
16552,IN,sat,0,Santhali,Santhali,S,791
16552,IN,sck,0,Sadri,Sadri,S,7538
16552,IN,tam,0,Tamil,Tamil,S,2
16552,IN,tdb,0,Panchpargania,Panchpargania,S,2841
16552,IN,tel,0,Telugu,Telugu,S,42
16552,IN,trp,0,Kok Borok,Kok Borok,S,1530
16552,IN,unr,0,Mundari,Mundari,S,1919
16552,IN,unx,0,Munda,Munda,S,747
16552,IN,urd,0,Urdu,Urdu,S,327
16553,IN,gom,0,"Konkani, Goan","Konkani, Goan",P,2140
16553,IN,guj,0,Gujarati,Gujarati,S,350
16555,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,209
16555,IN,hin,0,Hindi,Hindi,S,560
16555,IN,kan,0,Kannada,Kannada,P,69103
16555,IN,mar,0,Marathi,Marathi,S,855
16555,IN,tel,0,Telugu,Telugu,S,3751
16556,IN,ben,0,Bengali,Bengali,P,10940
16556,IN,tel,0,Telugu,Telugu,S,120
16558,IN,awa,0,Awadhi,Awadhi,P,636
16561,IN,ahr,0,Ahirani,Ahirani,S,8000
16561,IN,anp,0,Angika,Angika,S,18720
16561,IN,asm,0,Assamese,Assamese,S,15965
16561,IN,awa,0,Awadhi,Awadhi,S,1023650
16561,IN,ben,0,Bengali,Bengali,S,850790
16561,IN,bfy,0,Bagheli,Bagheli,S,112215
16561,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,15865
16561,IN,bgc,0,Haryanvi,Haryanvi,S,308390
16561,IN,bgq,0,Bagri,Bagri,S,56580
16561,IN,bgw,0,Bhatri,Bhatri,S,40
16561,IN,bhd,0,Bhadrawahi,Bhadrawahi,S,280
16561,IN,bho,0,Bhojpuri,Bhojpuri,S,3766326
16561,IN,bht,0,Bhattiyali,Bhattiyali,S,7220
16561,IN,bjj,0,Kanauji,Kanauji,S,762295
16561,IN,bns,0,Bundeli,Bundeli,S,399749
16561,IN,bra,0,Braj Bhasha,Braj Bhasha,S,59565
16561,IN,cdh,0,Chambeali,Chambeali,S,7493
16561,IN,cdj,0,Churahi,Churahi,S,3590
16561,IN,dgo,0,Dogri,Dogri,S,47901
16561,IN,dhd,0,Dhundari,Dhundari,S,316195
16561,IN,dso,0,Desiya,Desiya,S,80
16561,IN,gbm,0,Garhwali,Garhwali,S,181148
16561,IN,gju,0,Gujari,Gujari,S,120
16561,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,11590
16561,IN,guj,0,Gujarati,Gujarati,S,912457
16561,IN,hca,0,Andaman Hindi Creole,Andaman Hindi Creole,S,1060
16561,IN,hin,0,Hindi,Hindi,P,32645662
16561,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,787118
16561,IN,hoj,18802,Haroti,Haroti: Harauti,S,29185
16561,IN,kan,0,Kannada,Kannada,S,515781
16561,IN,kas,0,Kashmiri,Kashmiri,S,5243
16561,IN,kfk,0,Kinnauri,Kinnauri,S,227
16561,IN,kfr,0,Kacchi,Kacchi,S,6328
16561,IN,kfs,0,Bilaspuri,Bilaspuri,S,34676
16561,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,2880
16561,IN,kfy,0,Kumaoni,Kumaoni,S,85582
16561,IN,khn,0,Khandesi,Khandesi,S,2200
16561,IN,knn,0,Konkani,Konkani,S,80880
16561,IN,kxp,0,"Koli, Wadiyari","Koli, Wadiyari",S,340
16561,IN,lbj,0,Ladakhi,Ladakhi,S,60
16561,IN,mag,0,Magahi,Magahi,S,171390
16561,IN,mai,0,Maithili,Maithili,S,360795
16561,IN,mar,0,Marathi,Marathi,S,694612
16561,IN,mjl,0,Mandeali,Mandeali,S,64373
16561,IN,mtr,0,Mewari,Mewari,S,62728
16561,IN,mup,0,Malvi,Malvi,S,141899
16561,IN,noe,0,Nimadi,Nimadi,S,7380
16561,IN,ory,0,Odia,Odia,S,151078
16561,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,733677
16561,IN,rwr,0,Marwari,Marwari,S,183633
16561,IN,sjp,0,Surjapuri,Surjapuri,S,1890
16561,IN,snd,0,Sindhi,Sindhi,S,490
16561,IN,srx,0,Sirmauri,Sirmauri,S,2420
16561,IN,swv,0,Shekhawati,Shekhawati,S,56160
16561,IN,tam,0,Tamil,Tamil,S,403
16561,IN,tel,0,Telugu,Telugu,S,16424
16561,IN,trp,0,Kok Borok,Kok Borok,S,125
16561,IN,wbr,0,Wagdi,Wagdi,S,5260
16561,IN,xnr,0,Kangri,Kangri,S,104049
16562,IN,adi,0,Adi,Adi,S,10
16562,IN,asm,0,Assamese,Assamese,S,129
16562,IN,ben,0,Bengali,Bengali,S,110
16562,IN,bhb,0,Bhili,Bhili,S,10
16562,IN,brx,0,Boro,Boro,S,19
16562,IN,cfm,0,"Chin, Falam","Chin, Falam",S,2
16562,IN,dis,0,Dimasa,Dimasa,S,5
16562,IN,eng,0,English,English,S,37
16562,IN,gau,0,"Gadaba, Mudhili","Gadaba, Mudhili",S,29
16562,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,8
16562,IN,grt,0,Garo,Garo,S,8
16562,IN,guj,0,Gujarati,Gujarati,S,10
16562,IN,hin,0,Hindi,Hindi,S,286
16562,IN,kan,0,Kannada,Kannada,S,2
16562,IN,kas,0,Kashmiri,Kashmiri,S,1
16562,IN,kff,0,Koya,Koya,S,9
16562,IN,kha,0,Khasi,Khasi,S,37
16562,IN,khn,0,Khandesi,Khandesi,S,3
16562,IN,khr,0,Kharia,Kharia,S,2
16562,IN,kix,4166,"Naga, Khiamniungan","Naga, Khiamniungan: Khianngan Naga",S,1
16562,IN,kru,0,Kurux,Kurux,S,4
16562,IN,kxv,0,Kuvi,Kuvi,S,4
16562,IN,lus,0,Mizo,Mizo,S,7
16562,IN,mal,0,Malayalam,Malayalam,S,11
16562,IN,mar,0,Marathi,Marathi,S,2
16562,IN,mjw,0,Karbi,Karbi,S,26
16562,IN,mni,0,Meitei,Meitei,S,4
16562,IN,nbc,0,"Naga, Chang","Naga, Chang",S,153
16562,IN,nbe,0,"Naga, Konyak","Naga, Konyak",S,34
16562,IN,nbi,0,"Naga, Mao","Naga, Mao",S,5296
16562,IN,njh,0,"Naga, Lotha","Naga, Lotha",S,121
16562,IN,njm,0,"Naga, Angami","Naga, Angami",S,541
16562,IN,njo,0,"Naga, Ao","Naga, Ao",S,297
16562,IN,nkf,14523,"Naga, Inpui","Naga, Inpui: Naga, Kabui",S,3
16562,IN,nkh,0,"Naga, Khezha","Naga, Khezha",S,42606
16562,IN,nmf,0,"Naga, Tangkhul","Naga, Tangkhul",S,57
16562,IN,nph,0,"Naga, Phom","Naga, Phom",S,5
16562,IN,npi,0,Nepali,Nepali,S,62
16562,IN,npo,0,"Naga, Pochuri","Naga, Pochuri",S,1007
16562,IN,nre,0,"Naga, Southern Rengma","Naga, Southern Rengma",S,10
16562,IN,nri,0,"Naga, Chokri","Naga, Chokri",P,105043
16562,IN,nsa,0,"Naga, Sangtam","Naga, Sangtam",S,14
16562,IN,nsm,0,"Naga, Sumi","Naga, Sumi",S,389
16562,IN,nst,6169,"Naga, Tangshang","Naga, Tangshang: Tangsa",S,14
16562,IN,nzm,0,"Naga, Zeme","Naga, Zeme",S,32
16562,IN,onp,0,Sartang,Sartang,S,7
16562,IN,ory,0,Odia,Odia,S,10
16562,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,7
16562,IN,pck,0,"Chin, Paite","Chin, Paite",S,5
16562,IN,sat,0,Santhali,Santhali,S,3
16562,IN,snd,0,Sindhi,Sindhi,S,8
16562,IN,tam,0,Tamil,Tamil,S,3
16562,IN,tcy,0,Tulu,Tulu,S,1
16562,IN,tcz,0,"Chin, Thado","Chin, Thado",S,75
16562,IN,tel,0,Telugu,Telugu,S,7
16562,IN,trp,0,Kok Borok,Kok Borok,S,2
16562,IN,uki,0,Kui,Kui,S,5
16562,IN,unr,0,Mundari,Mundari,S,98
16562,IN,unx,0,Munda,Munda,S,19
16563,IN,bns,0,Bundeli,Bundeli,S,14830
16563,IN,hin,0,Hindi,Hindi,P,119072
16563,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,1814
16563,IN,mup,0,Malvi,Malvi,S,281
16563,IN,ory,0,Odia,Odia,S,12290
16564,IN,anp,0,Angika,Angika,S,600
16564,IN,ben,0,Bengali,Bengali,P,378855
16564,IN,bho,0,Bhojpuri,Bhojpuri,S,20740
16564,IN,hca,0,Andaman Hindi Creole,Andaman Hindi Creole,S,220
16564,IN,hin,0,Hindi,Hindi,S,85095
16564,IN,kan,0,Kannada,Kannada,S,30
16564,IN,mag,0,Magahi,Magahi,S,11725
16564,IN,mai,0,Maithili,Maithili,S,9340
16564,IN,ory,0,Odia,Odia,S,920
16564,IN,trp,0,Kok Borok,Kok Borok,S,219
16565,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,1690
16565,IN,kan,0,Kannada,Kannada,S,720
16565,IN,tcy,0,Tulu,Tulu,P,3330
16566,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,1070
16566,IN,guj,0,Gujarati,Gujarati,S,585
16566,IN,kan,0,Kannada,Kannada,P,208222
16566,IN,knn,0,Konkani,Konkani,S,6286
16566,IN,mar,0,Marathi,Marathi,S,4019
16566,IN,mtr,0,Mewari,Mewari,S,25
16566,IN,tam,0,Tamil,Tamil,S,398
16566,IN,tcy,0,Tulu,Tulu,S,450
16566,IN,tel,0,Telugu,Telugu,S,4426
16567,IN,dhd,0,Dhundari,Dhundari,S,136
16567,IN,dso,0,Desiya,Desiya,S,250
16567,IN,hin,0,Hindi,Hindi,S,847
16567,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,161
16567,IN,hoj,18802,Haroti,Haroti: Harauti,S,342
16567,IN,kan,0,Kannada,Kannada,S,374
16567,IN,kxv,0,Kuvi,Kuvi,S,40
16567,IN,mal,0,Malayalam,Malayalam,S,22
16567,IN,mtr,0,Mewari,Mewari,S,36
16567,IN,ory,0,Odia,Odia,P,4734
16567,IN,peg,0,Pengo,Pengo,S,40
16567,IN,rwr,0,Marwari,Marwari,S,54
16567,IN,tam,0,Tamil,Tamil,S,22
16567,IN,tel,0,Telugu,Telugu,S,76
16567,IN,uki,0,Kui,Kui,S,40
16568,IN,acm,0,"Arabic, Mesopotamian Spoken","Arabic, Mesopotamian Spoken",S,4
16568,IN,anm,0,Anal,Anal,S,2
16568,IN,asm,0,Assamese,Assamese,S,59
16568,IN,ben,0,Bengali,Bengali,S,96
16568,IN,bpy,0,Bishnupuriya,Bishnupuriya,S,3
16568,IN,eng,0,English,English,S,35
16568,IN,hin,0,Hindi,Hindi,S,102
16568,IN,hlb,0,Halbi,Halbi,S,21
16568,IN,kix,0,"Naga, Khiamniungan","Naga, Khiamniungan",S,232
16568,IN,kru,12572,Kurux,Kurux: Kisan,S,31
16568,IN,mal,0,Malayalam,Malayalam,S,1
16568,IN,mrg,0,Mising,Mising,S,7
16568,IN,nbc,0,"Naga, Chang","Naga, Chang",P,62358
16568,IN,nbe,0,"Naga, Konyak","Naga, Konyak",S,14
16568,IN,nbi,0,"Naga, Mao","Naga, Mao",S,6
16568,IN,njh,0,"Naga, Lotha","Naga, Lotha",S,13
16568,IN,njm,0,"Naga, Angami","Naga, Angami",S,85
16568,IN,njn,0,"Naga, Liangmai","Naga, Liangmai",S,5
16568,IN,njo,0,"Naga, Ao","Naga, Ao",S,353
16568,IN,nkh,0,"Naga, Khezha","Naga, Khezha",S,15
16568,IN,nmf,0,"Naga, Tangkhul","Naga, Tangkhul",S,12
16568,IN,nph,0,"Naga, Phom","Naga, Phom",S,164
16568,IN,npi,0,Nepali,Nepali,S,57
16568,IN,nre,0,"Naga, Southern Rengma","Naga, Southern Rengma",S,2
16568,IN,nri,0,"Naga, Chokri","Naga, Chokri",S,76
16568,IN,nsa,0,"Naga, Sangtam","Naga, Sangtam",S,313
16568,IN,nsm,0,"Naga, Sumi","Naga, Sumi",S,45
16568,IN,nzm,0,"Naga, Zeme","Naga, Zeme",S,340
16568,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,12
16568,IN,sip,0,Sikkimese,Sikkimese,S,3
16568,IN,tam,0,Tamil,Tamil,S,1
16568,IN,tcz,0,"Chin, Thado","Chin, Thado",S,12
16568,IN,xis,0,Kisan,Kisan,S,14
16568,IN,yim,0,"Naga, Yimchungru","Naga, Yimchungru",S,180
16571,IN,dhd,0,Dhundari,Dhundari,S,12950
16571,IN,guj,0,Gujarati,Gujarati,P,114502
16571,IN,hin,0,Hindi,Hindi,S,72368
16571,IN,hoj,18802,Haroti,Haroti: Harauti,S,6880
16571,IN,kfr,0,Kacchi,Kacchi,S,16500
16571,IN,knn,0,Konkani,Konkani,S,6300
16571,IN,mar,0,Marathi,Marathi,S,9562
16571,IN,mtr,0,Mewari,Mewari,S,9460
16571,IN,mup,0,Malvi,Malvi,S,1060
16571,IN,noe,0,Nimadi,Nimadi,S,1230
16571,IN,rwr,0,Marwari,Marwari,S,57215
16571,IN,swv,0,Shekhawati,Shekhawati,S,6830
16571,IN,wbr,0,Wagdi,Wagdi,S,580
16574,IN,ory,0,Odia,Odia,S,25
16574,IN,tel,0,Telugu,Telugu,P,1509
16575,IN,mal,0,Malayalam,Malayalam,S,14200
16575,IN,tam,0,Tamil,Tamil,P,19038
16577,IN,ben,0,Bengali,Bengali,P,87775
16577,IN,hin,0,Hindi,Hindi,S,4670
16581,IN,cde,0,Chenchu,Chenchu,S,32403
16581,IN,esg,0,"Gondi, Aheri","Gondi, Aheri",S,2
16581,IN,gbj,0,"Gadaba, Bodo","Gadaba, Bodo",S,1
16581,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,9
16581,IN,hin,0,Hindi,Hindi,S,110
16581,IN,kan,0,Kannada,Kannada,S,711
16581,IN,kff,0,Koya,Koya,S,148
16581,IN,kxv,0,Kuvi,Kuvi,S,20
16581,IN,mar,0,Marathi,Marathi,S,25
16581,IN,npi,0,Nepali,Nepali,S,7
16581,IN,ory,0,Odia,Odia,S,887
16581,IN,tam,0,Tamil,Tamil,S,124
16581,IN,tel,0,Telugu,Telugu,P,36872
16581,IN,unx,0,Munda,Munda,S,1
16581,IN,urd,0,Urdu,Urdu,S,3
16581,IN,wsg,0,"Gondi, Adilabad","Gondi, Adilabad",S,3
16582,IN,mal,0,Malayalam,Malayalam,P,777
16583,IN,acm,0,"Arabic, Mesopotamian Spoken","Arabic, Mesopotamian Spoken",S,2
16583,IN,asm,0,Assamese,Assamese,S,905
16583,IN,awa,0,Awadhi,Awadhi,S,320
16583,IN,ben,0,Bengali,Bengali,S,3294
16583,IN,bfy,0,Bagheli,Bagheli,S,475
16583,IN,bho,0,Bhojpuri,Bhojpuri,S,13030
16583,IN,bjj,0,Kanauji,Kanauji,S,240
16583,IN,bod,0,"Tibetan, Central","Tibetan, Central",S,18
16583,IN,brx,0,Boro,Boro,S,19
16583,IN,grt,0,Garo,Garo,S,1
16583,IN,hin,0,Hindi,Hindi,P,124219
16583,IN,hoc,0,Ho,Ho,S,36
16583,IN,kfy,0,Kumaoni,Kumaoni,S,17
16583,IN,khr,0,Kharia,Kharia,S,10
16583,IN,kru,0,Kurux,Kurux,S,92
16583,IN,mag,0,Magahi,Magahi,S,13418
16583,IN,mai,0,Maithili,Maithili,S,73
16583,IN,mar,0,Marathi,Marathi,S,28
16583,IN,mhu,0,Digaro-Mishmi,Digaro-Mishmi,S,86
16583,IN,npi,0,Nepali,Nepali,S,432
16583,IN,ory,0,Odia,Odia,S,1439
16583,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,172
16583,IN,sat,0,Santhali,Santhali,S,264
16583,IN,sck,0,Sadri,Sadri,S,100
16583,IN,unr,0,Mundari,Mundari,S,39
16583,IN,unx,0,Munda,Munda,S,2
16583,IN,urd,0,Urdu,Urdu,S,29
16584,IN,ory,0,Odia,Odia,P,2635
16585,IN,dgo,0,Dogri,Dogri,S,320
16585,IN,hin,19437,Hindi,Hindi: Hindustani,S,10
16585,IN,kfs,0,Bilaspuri,Bilaspuri,S,310
16585,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,639
16585,IN,rwr,0,Marwari,Marwari,S,240
16585,IN,urd,0,Urdu,Urdu,P,1090
16585,IN,xnr,0,Kangri,Kangri,S,130
16587,IN,ben,0,Bengali,Bengali,S,155
16587,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,220
16587,IN,bgc,0,Haryanvi,Haryanvi,S,9870
16587,IN,bgq,0,Bagri,Bagri,S,1830
16587,IN,bhd,0,Bhadrawahi,Bhadrawahi,S,45
16587,IN,bht,0,Bhattiyali,Bhattiyali,S,20
16587,IN,dgo,0,Dogri,Dogri,S,240
16587,IN,hin,0,Hindi,Hindi,P,75180
16587,IN,kas,0,Kashmiri,Kashmiri,S,170
16587,IN,kfs,0,Bilaspuri,Bilaspuri,S,930
16587,IN,mai,0,Maithili,Maithili,S,780
16587,IN,mjl,0,Mandeali,Mandeali,S,300
16587,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,38528
16587,IN,xnr,0,Kangri,Kangri,S,1494
16588,IN,kan,0,Kannada,Kannada,P,4860
16588,IN,mar,0,Marathi,Marathi,S,1190
16588,IN,urd,0,Urdu,Urdu,S,20
16589,IN,asm,0,Assamese,Assamese,S,9095
16589,IN,bee,0,Byangsi,Byangsi,S,590
16589,IN,ben,0,Bengali,Bengali,S,7755
16589,IN,cdn,0,Chaudangsi,Chaudangsi,S,350
16589,IN,drd,0,Darmiya,Darmiya,S,120
16589,IN,gbm,0,Garhwali,Garhwali,S,360
16589,IN,hin,0,Hindi,Hindi,S,10832
16589,IN,jnl,0,Rawat,Rawat,S,350
16589,IN,kfy,0,Kumaoni,Kumaoni,S,1590
16589,IN,new,18847,Newar,Newar: Newar,S,600
16589,IN,npi,0,Nepali,Nepali,P,216767
16590,IN,ahr,0,Ahirani,Ahirani,S,980
16590,IN,awa,0,Awadhi,Awadhi,S,1740
16590,IN,bfy,0,Bagheli,Bagheli,S,470
16590,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,50
16590,IN,bgc,0,Haryanvi,Haryanvi,S,2460
16590,IN,bgq,0,Bagri,Bagri,S,500
16590,IN,bho,0,Bhojpuri,Bhojpuri,S,30
16590,IN,bjj,0,Kanauji,Kanauji,S,530
16590,IN,bns,0,Bundeli,Bundeli,S,2590
16590,IN,bra,0,Braj Bhasha,Braj Bhasha,S,540
16590,IN,dhd,0,Dhundari,Dhundari,S,790
16590,IN,gbm,0,Garhwali,Garhwali,S,1410
16590,IN,guj,0,Gujarati,Gujarati,S,120478
16590,IN,hin,0,Hindi,Hindi,P,246872
16590,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,432
16590,IN,kan,0,Kannada,Kannada,S,830
16590,IN,khn,0,Khandesi,Khandesi,S,4660
16590,IN,knn,0,Konkani,Konkani,S,1870
16590,IN,mai,0,Maithili,Maithili,S,20
16590,IN,mar,0,Marathi,Marathi,S,16085
16590,IN,mup,0,Malvi,Malvi,S,1220
16590,IN,noe,0,Nimadi,Nimadi,S,160
16590,IN,ory,0,Odia,Odia,S,140
16590,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,35130
16590,IN,rwr,0,Marwari,Marwari,S,8196
16592,IN,bns,0,Bundeli,Bundeli,S,1650
16592,IN,hin,0,Hindi,Hindi,P,35026
16592,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,16
16592,IN,hoj,18802,Haroti,Haroti: Harauti,S,150
16592,IN,mup,0,Malvi,Malvi,S,62
16594,IN,ben,0,Bengali,Bengali,S,2240
16594,IN,bfy,0,Bagheli,Bagheli,S,380
16594,IN,guj,0,Gujarati,Gujarati,S,135
16594,IN,hin,0,Hindi,Hindi,P,47134
16594,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,11727
16594,IN,mag,0,Magahi,Magahi,S,3230
16594,IN,ory,0,Odia,Odia,S,620
16594,IN,sck,0,Sadri,Sadri,S,37725
16594,IN,urd,0,Urdu,Urdu,S,5
16598,IN,acm,0,"Arabic, Mesopotamian Spoken","Arabic, Mesopotamian Spoken",S,1
16598,IN,asm,0,Assamese,Assamese,S,2
16598,IN,ben,0,Bengali,Bengali,S,3
16598,IN,cdf,0,Chiru,Chiru,P,8285
16598,IN,eng,0,English,English,S,47
16598,IN,gnb,0,Gangte,Gangte,S,46
16598,IN,hin,0,Hindi,Hindi,S,6
16598,IN,hmr,0,Hmar,Hmar,S,108
16598,IN,jun,0,Juang,Juang,S,4
16598,IN,kmm,0,Kom,Kom,S,501
16598,IN,mjw,0,Karbi,Karbi,S,62
16598,IN,mrh,899,"Chin, Mara","Chin, Mara: Lakher",S,1
16598,IN,nbc,0,"Naga, Chang","Naga, Chang",S,2
16598,IN,nbi,0,"Naga, Mao","Naga, Mao",S,17
16598,IN,njn,0,"Naga, Liangmai","Naga, Liangmai",S,24
16598,IN,nkf,14523,"Naga, Inpui","Naga, Inpui: Naga, Kabui",S,56
16598,IN,nnp,0,"Naga, Wancho","Naga, Wancho",S,2
16598,IN,nzm,0,"Naga, Zeme","Naga, Zeme",S,15
16598,IN,pck,0,"Chin, Paite","Chin, Paite",S,3
16598,IN,tcz,0,"Chin, Thado","Chin, Thado",S,5
16598,IN,vap,0,Vaiphei,Vaiphei,S,2
16600,IN,kan,0,Kannada,Kannada,S,63
16600,IN,mal,0,Malayalam,Malayalam,S,39945
16600,IN,tam,0,Tamil,Tamil,P,805641
16600,IN,tel,0,Telugu,Telugu,S,13593
16602,IN,ben,0,Bengali,Bengali,S,3295
16602,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,400
16602,IN,guj,0,Gujarati,Gujarati,S,250
16602,IN,hin,0,Hindi,Hindi,S,4210
16602,IN,kan,0,Kannada,Kannada,S,2520
16602,IN,khn,0,Khandesi,Khandesi,S,175
16602,IN,knn,0,Konkani,Konkani,S,3640
16602,IN,mai,0,Maithili,Maithili,S,225
16602,IN,mar,0,Marathi,Marathi,P,35555
16602,IN,ory,0,Odia,Odia,S,10110
16602,IN,tam,0,Tamil,Tamil,S,81
16602,IN,tel,0,Telugu,Telugu,S,1068
16603,IN,all,0,Allar,Allar,S,980
16603,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,7840
16603,IN,hin,0,Hindi,Hindi,S,400
16603,IN,kan,0,Kannada,Kannada,S,1710
16603,IN,knn,0,Konkani,Konkani,S,214
16603,IN,mal,0,Malayalam,Malayalam,P,302657
16603,IN,tam,0,Tamil,Tamil,S,42728
16603,IN,tcy,0,Tulu,Tulu,S,13240
16603,IN,tel,0,Telugu,Telugu,S,4150
16604,IN,cvg,0,Chug,Chug,P,868
16606,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,2014
16606,IN,bht,0,Bhattiyali,Bhattiyali,S,1412
16606,IN,cdh,0,Chambeali,Chambeali,S,2124
16606,IN,cdj,0,Churahi,Churahi,S,240
16606,IN,hin,0,Hindi,Hindi,P,8247
16606,IN,kfk,0,Kinnauri,Kinnauri,S,76
16606,IN,kfs,0,Bilaspuri,Bilaspuri,S,230
16606,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,1465
16606,IN,mjl,0,Mandeali,Mandeali,S,4530
16606,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,1473
16606,IN,srx,0,Sirmauri,Sirmauri,S,865
16606,IN,xnr,0,Kangri,Kangri,S,2045
16608,IN,bhb,0,Bhili,Bhili,S,24
16608,IN,cdi,0,Chodri,Chodri,P,4983
16608,IN,esg,0,"Gondi, Aheri","Gondi, Aheri",S,12
16608,IN,gno,0,"Gondi, Northern","Gondi, Northern",S,1
16608,IN,guj,0,Gujarati,Gujarati,S,2784
16608,IN,hin,0,Hindi,Hindi,S,369
16608,IN,kan,0,Kannada,Kannada,S,196
16608,IN,kfr,0,Kacchi,Kacchi,S,5
16608,IN,mar,0,Marathi,Marathi,S,129
16608,IN,tam,0,Tamil,Tamil,S,32
16608,IN,tel,0,Telugu,Telugu,S,136
16608,IN,urd,0,Urdu,Urdu,S,20
16611,IN,gom,0,"Konkani, Goan","Konkani, Goan",P,4890
16611,IN,knn,0,Konkani,Konkani,S,690
16611,IN,tcy,0,Tulu,Tulu,S,1150
16614,IN,ben,0,Bengali,Bengali,S,160
16614,IN,dhd,0,Dhundari,Dhundari,S,430
16614,IN,guj,0,Gujarati,Gujarati,S,97
16614,IN,hin,0,Hindi,Hindi,S,515
16614,IN,knn,0,Konkani,Konkani,S,381
16614,IN,mar,0,Marathi,Marathi,S,1500
16614,IN,mtr,0,Mewari,Mewari,S,15
16614,IN,ory,0,Odia,Odia,P,2160
16614,IN,rwr,0,Marwari,Marwari,S,120
16615,IN,anm,0,Anal,Anal,S,17
16615,IN,eng,0,English,English,S,6
16615,IN,gnb,0,Gangte,Gangte,S,1
16615,IN,guj,0,Gujarati,Gujarati,S,10
16615,IN,hin,0,Hindi,Hindi,S,23
16615,IN,nct,0,"Naga, Chothe","Naga, Chothe",P,3590
16615,IN,nkf,14523,"Naga, Inpui","Naga, Inpui: Naga, Kabui",S,54
16615,IN,npi,0,Nepali,Nepali,S,3
