,PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers,NbrPGICs,JPScale,LeastReached,BibleStatus,BibleYear,NTYear,PortionsYear,JF,AudioRecordings,YouVersion_ID,RLG3,PrimaryReligion,ID3ROG3
174,12347,AS,heb,0,Hebrew,Hebrew,S,NA,11,1,Y,4,NA,2010,1477-2010,Y,Y,380,4,Ethnic Religions,12347AS
175,12725,AS,gia,0,Kija,Kija,P,176,1,5,N,3,NA,NA,1978,N,Y,NA,4,Ethnic Religions,12725AS
176,12861,AS,kjn,0,Kunjen,Kunjen,P,NA,1,5,N,3,NA,NA,1967,N,Y,NA,1,Christianity,12861AS
177,12893,AS,tcs,0,Torres Strait Creole,Torres Strait Creole,P,NA,2,5,N,4,NA,2014,1997,N,Y,1400,1,Christianity,12893AS
178,13159,AS,piu,0,Pintupi-Luritja,Pintupi-Luritja,P,1148,1,5,N,4,NA,1981,1972-1981,N,Y,NA,1,Christianity,13159AS
179,13333,AS,gup,0,Gunwinggu,Gunwinggu,P,NA,3,5,N,4,NA,2018,1942-1993,N,Y,NA,1,Christianity,13333AS
180,13556,AS,mpj,0,Martu Wangka,Martu Wangka,P,1118,1,5,N,3,NA,NA,1958-1999,N,Y,NA,1,Christianity,13556AS
181,13591,AS,mph,0,Maung,Maung,P,382,1,5,N,3,NA,NA,1960-2016,N,Y,1376,1,Christianity,13591AS
182,13734,AS,ulk,0,Meriam Mir,Meriam Mir,P,NA,1,5,N,3,NA,NA,1879-1994,N,Y,NA,1,Christianity,13734AS
183,13885,AS,mwf,0,Murrinh-Patha,Murrinh-Patha,P,NA,1,4,N,3,NA,NA,1977-1990,N,Y,NA,1,Christianity,13885AS
184,14021,AS,mwp,0,Kala Lagaw Ya,Kala Lagaw Ya,P,NA,1,5,N,4,NA,1994,1884-1900,N,Y,1399,1,Christianity,14021AS
185,14066,AS,nuy,0,Nunggubuyu,Nunggubuyu,P,289,1,5,N,4,NA,2007,1946-1993,N,Y,1333,1,Christianity,14066AS
186,14088,AS,ntj,0,Ngaanyatjarra,Ngaanyatjarra,P,1148,1,5,N,4,NA,1991,1976-1986,N,Y,NA,1,Christianity,14088AS
187,14090,AS,nna,0,Nyangumarta,Nyangumarta,P,216,1,5,N,3,NA,NA,1990-1996,N,Y,NA,1,Christianity,14090AS
188,14400,AS,pti,0,Pintiini,Pintiini,P,239,1,5,N,1,NA,NA,NA,N,N,NA,1,Christianity,14400AS
189,14410,AS,pih,0,Pitcairn-Norfolk,Pitcairn-Norfolk,S,NA,4,4,N,1,NA,NA,NA,N,Y,NA,1,Christianity,14410AS
190,14414,AS,pjt,0,Pitjantjatjara,Pitjantjatjara,P,NA,1,5,N,4,NA,2002,1949-1995,N,Y,pjt,1,Christianity,14414AS
191,14539,AS,rmb,3713,Rembarrnga,Rembarrnga: Rembarrnga,P,44,1,5,N,1,NA,NA,NA,N,Y,NA,4,Ethnic Religions,14539AS
192,15104,AS,apd,0,"Arabic, Sudanese Spoken","Arabic, Sudanese Spoken",P,37157,80,1,Y,4,NA,1978-2005,1927-1964,Y,Y,NA,6,Islam,15104AS
193,15154,AS,ajp,0,"Arabic, South Levantine Spoken","Arabic, South Levantine Spoken",P,83039,38,1,Y,3,NA,NA,1940-1946,Y,Y,NA,6,Islam,15154AS
194,15398,AS,wij,0,Wik-Iiyanh,Wik-Iiyanh,P,71,1,5,N,1,NA,NA,NA,N,N,NA,4,Ethnic Religions,15398AS
195,15399,AS,wim,0,Wik-Mungkan,Wik-Mungkan,P,465,1,5,N,4,NA,1984-1985,1969-1981,N,Y,1332,1,Christianity,15399AS
196,15417,AS,wro,0,Worrorra,Worrorra,S,NA,NA,NA,N,3,NA,NA,1930-1943,N,Y,NA,NA,NA,15417AS
197,15459,AS,thd,0,Kuuk Thayorre,Kuuk Thayorre,P,362,1,4,N,3,NA,NA,1974-1981,N,Y,NA,4,Ethnic Religions,15459AS
198,15506,AS,tiw,0,Tiwi,Tiwi,P,2110,1,5,N,3,NA,NA,1979-2000,N,Y,NA,1,Christianity,15506AS
199,15569,AS,tcs,0,Torres Strait Creole,Torres Strait Creole,P,6383,2,5,N,4,NA,2014,1997,N,Y,1400,1,Christianity,15569AS
200,15824,AS,wbp,0,Warlpiri,Warlpiri,P,2379,1,5,N,4,NA,2001,1985-2001,N,Y,1355,1,Christianity,15824AS
201,15842,AS,wmt,0,Walmajarri,Walmajarri,P,289,1,5,N,3,NA,NA,1971-1989,N,Y,1430,1,Christianity,15842AS
202,15987,AS,jao,0,Yanyuwa,Yanyuwa,P,155,1,4,N,3,NA,NA,1980-1990,N,Y,NA,4,Ethnic Religions,15987AS
203,16041,AS,yij,0,Yindjibarndi,Yindjibarndi,P,393,1,5,N,3,NA,NA,1983,N,Y,NA,4,Ethnic Religions,16041AS
204,19007,AS,asf,0,Auslan,Auslan,P,NA,1,NA,N,3,NA,NA,1999-2002,Y,N,NA,1,Christianity,19007AS
205,19204,AS,acm,0,"Arabic, Mesopotamian Spoken","Arabic, Mesopotamian Spoken",P,71016,31,1,Y,4,NA,2005,Yes,Y,Y,NA,6,Islam,19204AS
206,20621,AS,kky,0,Guugu Yimidhirr,Guugu Yimidhirr,P,807,1,4,N,3,NA,NA,1940,N,Y,NA,4,Ethnic Religions,20621AS
207,20726,AS,nay,0,Ngarrindjeri,Ngarrindjeri,S,NA,NA,NA,N,3,NA,NA,1864-2019,N,N,NA,NA,NA,20726AS
208,20728,AS,nys,0,Nyungar,Nyungar,P,496,1,3,N,3,NA,NA,2014,N,Y,NA,1,Christianity,20728AS
209,20971,AS,dwu,0,Dhuwal,Dhuwal,P,337,1,4,N,1,NA,NA,NA,N,Y,NA,1,Christianity,20971AS
210,20991,AS,gjr,0,Gurindji Kriol,Gurindji Kriol,P,1071,1,4,N,1,NA,NA,NA,N,N,NA,1,Christianity,20991AS
211,20992,AS,dwy,0,Dhuwaya,Dhuwaya,P,536,1,5,N,3,NA,NA,2019,N,Y,NA,1,Christianity,20992AS
212,21563,AS,kgs,0,Kumbainggar,Kumbainggar,P,93,1,4,N,1,NA,NA,NA,N,N,NA,4,Ethnic Religions,21563AS
213,21564,AS,gge,0,Gurr-goni,Gurr-goni,P,49,1,4,N,1,NA,NA,NA,N,N,NA,4,Ethnic Religions,21564AS
214,10375,AU,apc,0,"Arabic, North Levantine Spoken","Arabic, North Levantine Spoken",P,55630,120,2,N,3,NA,NA,1939-1981,N,Y,NA,6,Islam,10375AU
215,10492,AU,rmc,0,"Romani, Carpathian","Romani, Carpathian",P,3272,9,4,N,4,NA,2014,1936-1996,Y,Y,992,1,Christianity,10492AU
216,11870,AU,gsw,6880,"German, Swiss","German, Swiss: High Alemannisch",P,60407,20,4,N,4,NA,1984-1997,1936-1986,N,Y,NA,1,Christianity,11870AU
217,11880,AU,aln,0,"Albanian, Gheg","Albanian, Gheg",P,NA,23,2,N,4,NA,1869-1990,1866-1978,Y,Y,7,6,Islam,11880AU
218,15843,AU,wae,0,Walser,Walser,P,9034,4,3,N,4,NA,2011,Yes,N,N,NA,1,Christianity,15843AU
219,19007,AU,asq,0,Austrian Sign Language,Austrian Sign Language,P,18126,1,NA,N,1,NA,NA,NA,N,N,NA,1,Christianity,19007AU
220,19631,AU,yec,0,Yeniche,Yeniche,P,1807,2,3,N,1,NA,NA,NA,N,N,NA,1,Christianity,19631AU
221,21829,AU,ckm,0,Chakavian,Chakavian,P,30375,2,4,N,1,NA,NA,NA,N,N,NA,1,Christianity,21829AU
222,13862,AV,aig,0,Leeward Caribbean English Creole,Leeward Caribbean English Creole,P,13511,8,5,N,3,NA,NA,2006,N,N,NA,1,Christianity,13862AV
223,10572,BA,abv,0,"Arabic, Baharna Spoken","Arabic, Baharna Spoken",P,924494,2,1,Y,1,NA,NA,NA,N,N,NA,6,Islam,10572BA
224,12640,BA,kvr,0,Kerinci,Kerinci,P,27178,2,1,Y,3,NA,NA,2021,Y,Y,NA,6,Islam,12640BA
225,19204,BA,afb,0,"Arabic, Gulf Spoken","Arabic, Gulf Spoken",P,171921,18,1,Y,3,NA,NA,2013,Y,Y,NA,6,Islam,19204BA
226,19226,BA,afb,0,"Arabic, Gulf Spoken","Arabic, Gulf Spoken",P,89,18,1,Y,3,NA,NA,2013,Y,Y,NA,6,Islam,19226BA
227,10682,BB,bjs,0,Bajan,Bajan,S,NA,NA,NA,N,1,NA,NA,NA,N,N,NA,NA,NA,10682BB
228,10676,BC,xuu,0,Khwedam,Khwedam,P,1935,5,5,N,3,NA,NA,2010,Y,Y,NA,4,Ethnic Religions,10676BC
229,10874,BC,brl,0,Birwa,Birwa,P,19993,3,4,N,1,NA,NA,NA,N,Y,NA,4,Ethnic Religions,10874BC
230,11852,BC,diu,3503,Gciriku,Gciriku: Gciriku,P,2667,3,5,N,4,NA,1988,1979-1985,N,Y,NA,1,Christianity,11852BC
231,12020,BC,gwj,0,Gwi,Gwi,P,1821,1,4,N,1,NA,NA,NA,N,Y,NA,4,Ethnic Religions,12020BC
232,12091,BC,hio,0,Tshuwau,Tshuwau,P,2479,2,4,N,3,NA,NA,Yes,N,Y,NA,4,Ethnic Religions,12091BC
233,12146,BC,gnk,0,Gana,Gana,P,1276,1,4,N,2,NA,NA,NA,N,Y,NA,4,Ethnic Religions,12146BC
234,12646,BC,xkv,0,Kgalagadi,Kgalagadi,P,NA,1,5,N,3,NA,NA,2014,N,Y,NA,4,Ethnic Religions,12646BC
235,12856,BC,knw,0,Kung-Ekoka,Kung-Ekoka,P,2101,4,2,N,3,NA,NA,1975-1980,N,Y,NA,4,Ethnic Religions,12856BC
236,12857,BC,ktz,0,Ju'hoan,Ju'hoan,P,8676,3,4,N,4,NA,2008,1974,N,Y,NA,4,Ethnic Religions,12857BC
237,13245,BC,nhr,0,Naro,Naro,P,8404,2,4,N,4,NA,2012,1996-2007,N,Y,1136,4,Ethnic Religions,13245BC
238,13639,BC,mhw,0,Mbukushu,Mbukushu,P,38911,4,4,N,4,NA,1986-1993,1976-1986,Y,Y,NA,1,Christianity,13639BC
239,13935,BC,nmq,0,Nambya,Nambya,P,19993,2,4,N,4,NA,1993,1961,Y,N,NA,4,Ethnic Religions,13935BC
240,14073,BC,nmn,0,Xoo,Xoo,P,2337,3,2,N,2,NA,NA,NA,N,Y,NA,4,Ethnic Religions,14073BC
241,14128,BC,shg,0,Shua,Shua,P,NA,1,4,N,3,NA,NA,1978,N,Y,NA,4,Ethnic Religions,14128BC
242,14681,BC,hgm,0,Haiom,Haiom,P,40117,3,4,N,2,NA,NA,NA,N,Y,NA,4,Ethnic Religions,14681BC
243,15102,BC,sbs,0,Kuhane,Kuhane,P,7092,3,4,N,1,NA,NA,NA,N,Y,NA,4,Ethnic Religions,15102BC
244,15602,BC,two,0,Tswapong,Tswapong,P,9030,1,4,N,1,NA,NA,NA,N,N,NA,1,Christianity,15602BC
245,16033,BC,yey,0,Yeyi,Yeyi,P,54925,2,2,N,3,NA,NA,1960-1996,N,Y,NA,4,Ethnic Religions,16033BC
246,18367,BC,hnh,0,Ani,Ani,P,1111,1,2,N,1,NA,NA,NA,N,Y,NA,4,Ethnic Religions,18367BC
247,19325,BC,tyu,0,Kua,Kua,P,1088,1,2,N,1,NA,NA,NA,N,N,NA,4,Ethnic Religions,19325BC
248,10379,BE,arq,0,"Arabic, Algerian Spoken","Arabic, Algerian Spoken",P,53249,27,1,Y,4,NA,1965-2018,1872-1964,Y,Y,NA,6,Islam,10379BE
249,11217,BE,vls,0,West Flemish,West Flemish,P,5464954,13,3,N,3,NA,NA,1980-2003,N,Y,NA,1,Christianity,11217BE
250,11659,BE,lim,0,Limburgish,Limburgish,S,NA,NA,NA,N,3,NA,NA,2001,N,N,NA,NA,NA,11659BE
251,11722,BE,arz,0,"Arabic, Egyptian Spoken","Arabic, Egyptian Spoken",P,1547,39,4,N,4,NA,2012,1905-2007,Y,Y,NA,6,Islam,11722BE
252,11769,BE,fuf,0,Pular,Pular,P,8538,10,1,Y,4,NA,2011,1929-2011,Y,Y,fuf,6,Islam,11769BE
253,11870,BE,gsw,0,"German, Swiss","German, Swiss",P,2248,20,4,N,4,NA,1984-1997,1936-1986,N,Y,NA,1,Christianity,11870BE
254,12213,BE,mfe,0,Morisyen,Morisyen,P,718,10,5,N,4,NA,2009-2010,1885-2016,Y,Y,344,5,Hinduism,12213BE
255,12247,BE,acm,0,"Arabic, Mesopotamian Spoken","Arabic, Mesopotamian Spoken",P,21023,31,1,Y,4,NA,2005,Yes,Y,Y,NA,6,Islam,12247BE
256,13017,BE,apc,0,"Arabic, North Levantine Spoken","Arabic, North Levantine Spoken",P,2475,120,2,N,3,NA,NA,1939-1981,N,Y,NA,6,Islam,13017BE
257,13165,BE,ltz,0,Luxembourgish,Luxembourgish,P,4649,5,3,N,4,NA,2017,2000,N,Y,NA,1,Christianity,13165BE
258,13592,BE,mey,0,"Arabic, Hassaniyya","Arabic, Hassaniyya",P,1498,30,1,Y,4,NA,Yes,2002-2005,Y,Y,NA,6,Islam,13592BE
259,13819,BE,ary,0,"Arabic, Moroccan Spoken","Arabic, Moroccan Spoken",P,342649,27,1,Y,4,NA,2012,1902-1952,Y,Y,558,6,Islam,13819BE
260,14899,BE,shy,0,Tachawit,Tachawit,P,41702,6,1,Y,3,NA,NA,1933-1950,Y,Y,NA,6,Islam,14899BE
261,15152,BE,apc,0,"Arabic, North Levantine Spoken","Arabic, North Levantine Spoken",P,15254,120,2,N,3,NA,NA,1939-1981,N,Y,NA,6,Islam,15152BE
262,15414,BE,wol,0,Wolof,Wolof,P,1951,13,1,Y,4,NA,1987-2010,1873-1997,Y,Y,NA,6,Islam,15414BE
263,15641,BE,aeb,0,"Arabic, Tunisian Spoken","Arabic, Tunisian Spoken",P,21062,16,1,Y,4,NA,1847-2011,1903–2014,Y,Y,1304,6,Islam,15641BE
264,15841,BE,wln,0,Walloon,Walloon,P,3567370,3,3,N,3,NA,NA,1934,N,N,NA,1,Christianity,15841BE
265,19007,BE,sfb,0,French Belgian Sign Language,French Belgian Sign Language,P,NA,1,NA,N,1,NA,NA,NA,N,N,NA,1,Christianity,19007BE
266,19007,BE,vgt,0,Flemish Sign Language,Flemish Sign Language,S,NA,NA,NA,N,1,NA,NA,NA,N,N,NA,NA,NA,19007BE
267,19615,BE,tru,0,Turoyo,Turoyo,P,2022,9,3,N,4,NA,1992-2013,1983,Y,Y,NA,1,Christianity,19615BE
268,19406,BF,bah,0,Bahamas English Creole,Bahamas English Creole,P,248295,1,5,N,1,NA,NA,NA,N,Y,NA,1,Christianity,19406BF
269,10454,BG,ctg,0,Chittagonian,Chittagonian,S,543,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,10454BG
270,10736,BG,ctg,0,Chittagonian,Chittagonian,S,6000,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,10736BG
271,10736,BG,syl,0,Sylheti,Sylheti,S,26,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,10736BG
272,11270,BG,cnb,0,"Chin, Uppu","Chin, Uppu",S,1084,2,4,N,2,NA,NA,NA,N,Y,NA,4,Ethnic Religions,11270BG
273,11270,BG,ctg,0,Chittagonian,Chittagonian,P,20800,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,11270BG
274,11270,BG,syl,0,Sylheti,Sylheti,S,145,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,11270BG
275,11291,BG,ckh,0,Chak,Chak,P,5851,1,1,Y,1,NA,NA,NA,N,Y,NA,2,Buddhism,11291BG
276,11291,BG,ctg,0,Chittagonian,Chittagonian,S,408,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,11291BG
277,11293,BG,ccp,0,Chakma,Chakma,P,526704,3,2,N,4,NA,1926-2012,1924-1955,Y,Y,NA,2,Buddhism,11293BG
278,11293,BG,ctg,0,Chittagonian,Chittagonian,S,6195,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,11293BG
279,11293,BG,syl,0,Sylheti,Sylheti,S,971,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,11293BG
280,11342,BG,cnb,0,"Chin, Uppu","Chin, Uppu",P,1383,2,4,N,2,NA,NA,NA,N,Y,NA,4,Ethnic Religions,11342BG
281,11359,BG,rhg,0,Rohingya,Rohingya,P,871124,9,1,Y,3,NA,NA,2020,Y,Y,NA,6,Islam,11359BG
282,11698,BG,ctg,0,Chittagonian,Chittagonian,S,58,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,11698BG
283,11698,BG,syl,0,Sylheti,Sylheti,S,823,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,11698BG
284,11826,BG,ctg,0,Chittagonian,Chittagonian,S,71,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,11826BG
285,11826,BG,mef,0,Megam,Megam,S,16715,1,3,N,2,NA,NA,NA,N,Y,NA,1,Christianity,11826BG
286,11826,BG,syl,0,Sylheti,Sylheti,S,225,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,11826BG
287,12027,BG,ctg,0,Chittagonian,Chittagonian,S,16939,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,12027BG
288,12027,BG,syl,0,Sylheti,Sylheti,S,336,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,12027BG
289,12036,BG,haj,0,Hajong,Hajong,P,16237,4,1,Y,3,NA,NA,2010-2011,Y,Y,NA,5,Hinduism,12036BG
290,12036,BG,syl,0,Sylheti,Sylheti,S,460,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,12036BG
291,12654,BG,aml,0,War-Jaintia,War-Jaintia,P,23017,5,3,N,2,NA,NA,NA,N,N,NA,1,Christianity,12654BG
292,13207,BG,ctg,0,Chittagonian,Chittagonian,S,3472,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,13207BG
293,13207,BG,rki,3256,Rakhine,Rakhine: Arakan,P,15568,7,1,Y,3,NA,NA,1914,Y,Y,NA,2,Buddhism,13207BG
294,13218,BG,mjx,0,Mahali,Mahali,P,28016,5,2,N,3,NA,NA,2020,N,Y,NA,5,Hinduism,13218BG
295,13218,BG,syl,0,Sylheti,Sylheti,S,5092,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,13218BG
296,13322,BG,new,18847,Newar,Newar: Newar,S,239,8,1,Y,4,NA,1986-2015,1964-1985,Y,Y,NA,5,Hinduism,13322BG
297,13513,BG,syl,0,Sylheti,Sylheti,S,1174,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,13513BG
298,13761,BG,ctg,0,Chittagonian,Chittagonian,S,1356,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,13761BG
299,13761,BG,syl,0,Sylheti,Sylheti,S,389,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,13761BG
300,13849,BG,ctg,0,Chittagonian,Chittagonian,S,2922,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,13849BG
301,13849,BG,mro,0,Mru,Mru,P,69294,1,2,N,4,NA,1994,1934,Y,Y,NA,2,Buddhism,13849BG
302,13867,BG,ctg,0,Chittagonian,Chittagonian,S,53,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,13867BG
303,13867,BG,syl,0,Sylheti,Sylheti,S,7332,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,13867BG
304,14210,BG,ctg,0,Chittagonian,Chittagonian,S,248,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,14210BG
305,14210,BG,syl,0,Sylheti,Sylheti,S,2791,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,14210BG
306,14300,BG,ctg,0,Chittagonian,Chittagonian,S,151,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,14300BG
307,14300,BG,pkh,0,Pangkhua,Pangkhua,P,5658,1,2,N,2,NA,NA,NA,N,Y,NA,2,Buddhism,14300BG
308,14322,BG,prp,0,Parsi,Parsi,P,666,1,1,Y,2,NA,NA,NA,N,Y,NA,8,Other / Small,14322BG
309,14513,BG,bpy,0,Bishnupuriya,Bishnupuriya,S,759,43,1,Y,3,NA,NA,1995-2011,Y,Y,NA,5,Hinduism,14513BG
310,14513,BG,ctg,0,Chittagonian,Chittagonian,S,5287,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,14513BG
311,14513,BG,kdq,0,Koch,Koch,S,52008,22,1,Y,3,NA,NA,2012,N,Y,NA,5,Hinduism,14513BG
312,14513,BG,rkt,0,Rangpuri,Rangpuri,S,29600,42,1,Y,4,NA,Yes,2008-2011,Y,N,NA,5,Hinduism,14513BG
313,14513,BG,syl,0,Sylheti,Sylheti,S,9128,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,14513BG
314,14526,BG,syl,0,Sylheti,Sylheti,S,300,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,14526BG
315,14743,BG,ctg,0,Chittagonian,Chittagonian,S,3566,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,14743BG
316,14743,BG,syl,0,Sylheti,Sylheti,S,9386,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,14743BG
317,15249,BG,ctg,0,Chittagonian,Chittagonian,S,4932,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,15249BG
318,15249,BG,tnv,0,Tangchangya,Tangchangya,P,62167,1,3,N,2,NA,NA,NA,N,Y,NA,2,Buddhism,15249BG
319,15366,BG,gvr,0,Gurung,Gurung,P,872,3,2,N,4,NA,1982-2020,1972-2010,Y,Y,NA,2,Buddhism,15366BG
320,15498,BG,ctg,0,Chittagonian,Chittagonian,S,9643,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,15498BG
321,15498,BG,syl,0,Sylheti,Sylheti,S,476,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,15498BG
322,16152,BG,ctg,0,Chittagonian,Chittagonian,S,1771,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16152BG
323,16152,BG,syl,0,Sylheti,Sylheti,S,1580,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16152BG
324,16182,BG,ctg,0,Chittagonian,Chittagonian,S,83,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16182BG
325,16187,BG,ctg,0,Chittagonian,Chittagonian,S,3963,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16187BG
326,16187,BG,syl,0,Sylheti,Sylheti,S,8593,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16187BG
327,16257,BG,syl,0,Sylheti,Sylheti,P,1272,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16257BG
328,16281,BG,ctg,0,Chittagonian,Chittagonian,S,326,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16281BG
329,16281,BG,syl,0,Sylheti,Sylheti,S,199,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16281BG
330,16288,BG,syl,0,Sylheti,Sylheti,S,25,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16288BG
331,16295,BG,ctg,0,Chittagonian,Chittagonian,S,42018,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16295BG
332,16295,BG,syl,0,Sylheti,Sylheti,S,403,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16295BG
333,16296,BG,syl,0,Sylheti,Sylheti,P,4293,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16296BG
334,16297,BG,ctg,0,Chittagonian,Chittagonian,S,7241,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16297BG
335,16297,BG,syl,0,Sylheti,Sylheti,S,1146,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16297BG
336,16300,BG,ctg,0,Chittagonian,Chittagonian,S,94,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16300BG
337,16318,BG,bho,0,Bhojpuri,Bhojpuri,S,812,538,1,Y,4,NA,1998-2007,1911-1982,Y,Y,NA,5,Hinduism,16318BG
338,16318,BG,rwr,0,Marwari,Marwari,S,516,487,1,Y,4,NA,1820-1821,1815-1867,Y,Y,NA,5,Hinduism,16318BG
339,16318,BG,syl,0,Sylheti,Sylheti,S,877,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16318BG
340,16337,BG,dis,0,Dimasa,Dimasa,S,9647,34,3,N,4,NA,2005-2019,1905-1908,Y,Y,1010,5,Hinduism,16337BG
341,16367,BG,ctg,0,Chittagonian,Chittagonian,S,130,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16367BG
342,16367,BG,syl,0,Sylheti,Sylheti,S,2126,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16367BG
343,16370,BG,ctg,0,Chittagonian,Chittagonian,S,1322,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16370BG
344,16370,BG,syl,0,Sylheti,Sylheti,S,1038,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16370BG
345,16375,BG,syl,0,Sylheti,Sylheti,S,1410,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16375BG
346,16382,BG,ctg,0,Chittagonian,Chittagonian,P,21972,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16382BG
347,16406,BG,ctg,0,Chittagonian,Chittagonian,S,800,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16406BG
348,16426,BG,ctg,0,Chittagonian,Chittagonian,S,11233,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16426BG
349,16426,BG,syl,0,Sylheti,Sylheti,S,276,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16426BG
350,16429,BG,ctg,0,Chittagonian,Chittagonian,S,533,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16429BG
351,16447,BG,bpy,0,Bishnupuriya,Bishnupuriya,S,77,43,1,Y,3,NA,NA,1995-2011,Y,Y,NA,5,Hinduism,16447BG
352,16447,BG,syl,0,Sylheti,Sylheti,P,18539,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16447BG
353,16452,BG,ctg,0,Chittagonian,Chittagonian,S,1151,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16452BG
354,16461,BG,syl,0,Sylheti,Sylheti,P,648,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16461BG
355,16463,BG,syl,0,Sylheti,Sylheti,P,522,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16463BG
356,16489,BG,bpy,0,Bishnupuriya,Bishnupuriya,S,26,43,1,Y,3,NA,NA,1995-2011,Y,Y,NA,5,Hinduism,16489BG
357,16489,BG,syl,0,Sylheti,Sylheti,P,5536,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16489BG
358,16492,BG,syl,0,Sylheti,Sylheti,P,5959,201,1,Y,4,NA,2014,1993,Y,Y,syl,6,Islam,16492BG
359,16521,BG,bpy,0,Bishnupuriya,Bishnupuriya,S,1384,43,1,Y,3,NA,NA,1995-2011,Y,Y,NA,5,Hinduism,16521BG
360,16521,BG,ctg,0,Chittagonian,Chittagonian,S,8664,160,1,Y,4,NA,2014,Yes,Y,Y,NA,6,Islam,16521BG
361,16521,BG,mai,0,Maithili,Maithili,S,869,408,1,Y,4,NA,1986-2010,Yes,Y,Y,1302,5,Hinduism,16521BG
362,16521,BG,rwr,0,Marwari,Marwari,S,57,487,1,Y,4,NA,1820-1821,1815-1867,Y,Y,NA,5,Hinduism,16521BG
